Location,Cleaned Location,Latitude,Longitude,Error
"1917 N 12TH ST,MKE","1917 N 12TH ST, MILWAUKEE, WI",43.056096,-87.927375,False
"N 27TH ST / W LISBON AV,MKE","N 27TH ST & W LISBAV, MILWAUKEE, WI",43.081145,-87.947032,False
"1010 E LAYTON AV,MKE","1010 E LAYTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"1120 W CHAMBERS ST,MKE","1120 W CHAMBERS ST, MILWAUKEE, WI",43.073314,-87.926057,False
"741 N OLD WORLD THIRD ST,MKE","741 N OLD WORLD THIRD ST, MILWAUKEE, WI",43.039327,-87.914686,False
"1331 W MINERAL ST,MKE","1331 W MINERAL ST, MILWAUKEE, WI",43.020866,-87.928846,False
"N 80TH ST / W CAPITOL DR,MKE","N 80TH ST & W CAPITOL DR, MILWAUKEE, WI",43.088025,-88.012365,False
5800 W LAYTON,"5800 W LAYTON, MILWAUKEE, WI",42.961773,-87.986752,False
"2601 W HAMPTON AV,MKE","2601 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"2543 S 9TH PL,MKE","2543 S 9TH PL, MILWAUKEE, WI",42.99824,-87.92397,False
"1501 N 22ND ST,MKE","1501 N 22ND ST, MILWAUKEE, WI",43.050149,-87.940381,False
"551 W BECHER ST,MKE","551 W BECHER ST, MILWAUKEE, WI",43.006225,-87.91793100000002,False
"3071 N 44TH ST,MKE","3071 N 44TH ST, MILWAUKEE, WI",43.074685,-87.968838,False
"2601 N MARTIN L KING JR DR,MKE","2601 N DOCTOR M.L.K. DR, MILWAUKEE, WI",43.011264,-87.958409,False
"N 35TH ST / W WISCONSIN AV,MKE","N 35TH ST & W WISCONSIN AV, MILWAUKEE, WI",43.038766,-87.957697,False
"7535 W BURLEIGH ST,MKE","7535 W BURLEIGH ST, MILWAUKEE, WI",43.074982,-88.00681,False
"420 S 1ST ST,MKE","420 S 1ST ST, MILWAUKEE, WI",43.0267,-87.910308,False
"3400 S 2ND ST,MKE","3400 S 2ND ST, MILWAUKEE, WI",42.982563,-87.913195,False
FOREST HOME CEMETARY,"FOREST HOME CEMETARY, MILWAUKEE, WI",43.056385,-88.011121,False
"5165 N HOPKINS ST,MKE","5165 N HOPKINS ST, MILWAUKEE, WI",43.111201,-87.963004,False
"3607 N 20TH ST,MKE","3607 N 20TH ST, MILWAUKEE, WI",43.083614,-87.937462,False
"3200 S 68TH ST,MKE","3200 S 68TH ST, MILWAUKEE, WI",42.986427,-87.997282,False
"3744 N 27TH ST,MKE","3744 N 27TH ST, MILWAUKEE, WI",43.085718,-87.946727,False
"2502 W TAMARACK ST,MKE","2502 W TAMARACK ST, MILWAUKEE, WI",43.065434,-87.94543399999998,False
"2647 N BARTLETT AV,MKE","2647 N BARTLETT AV, MILWAUKEE, WI",43.06721,-87.88946800000002,False
"W CAPITOL DR / N SHERMAN BL,MKE","W CAPITOL DR & N SHERMAN BL, MILWAUKEE, WI",43.089698,-87.95949,False
"10200 W MILL RD,MKE","10200 W MILL RD, MILWAUKEE, WI",43.134164,-88.03925600000002,False
"3211 N 8TH ST,MKE","3211 N 8TH ST, MILWAUKEE, WI",43.076733,-87.921539,False
"4415 W FILLMORE DR,MKE","4415 W FILLMORE DR, MILWAUKEE, WI",42.997554,-87.970058,False
"6134 N 38TH ST,MKE","6134 N 38TH ST, MILWAUKEE, WI",43.1297,-87.959287,False
"3805 S 60TH ST,MKE","3805 S 60TH ST, MILWAUKEE, WI",42.975595,-87.988106,False
"3263 N RICHARDS ST,MKE","3263 N RICHARDS ST, MILWAUKEE, WI",43.07795,-87.90786800000002,False
"1512 N 15TH ST,MKE","1512 N 15TH ST, MILWAUKEE, WI",43.05011,-87.931269,False
"7803 N GREEN BAY RD,MKE","7803 N GREEN BAY RD, MILWAUKEE, WI",43.170358,-87.961148,False
"3500 W VILLARD AV,MKE","3500 W VILLARD AV, MILWAUKEE, WI",43.112161,-87.956565,False
"N 36TH ST / W VILLARD AV,MKE","N 36TH ST & W VILLARD AV, MILWAUKEE, WI",43.111924,-87.957668,False
"N 18TH ST / W COURTLAND AV,MKE","N 18TH ST & W COURTLAND AV, MILWAUKEE, WI",43.10251,-87.93299999999998,False
"N 15TH ST / W HAUSER AV,MKE","N 15TH ST & W HAUSER AV, MILWAUKEE, WI",43.09509,-87.929372,False
"1143 N 29TH ST,MKE","1143 N 29TH ST, MILWAUKEE, WI",43.045573,-87.950896,False
"1330 S 14TH ST,MKE","1330 S 14TH ST, MILWAUKEE, WI",43.01721,-87.92913100000001,False
"8921 N SWAN RD,MKE","8921 N SWAN RD, MILWAUKEE, WI",43.180615,-88.02644699999998,False
"5344 N 38TH ST,MKE","5344 N 38TH ST, MILWAUKEE, WI",43.114762,-87.95957,False
"7528 W CHAMBERS ST,MKE","7528 W CHAMBERS ST, MILWAUKEE, WI",43.073647,-88.006504,False
"2222 S 14TH ST,MKE","2222 S 14TH ST, MILWAUKEE, WI",43.00392100000001,-87.92940300000002,False
"N 81ST ST / W HOPE AV,MKE","N 81ST ST & W HOPE AV, MILWAUKEE, WI",43.091802,-88.013853,False
"3357 N 50TH ST,MKE","3357 N 50TH ST, MILWAUKEE, WI",43.080436,-87.976218,False
"3715 S 6TH ST,MKE","3715 S 6TH ST, MILWAUKEE, WI",42.976711,-87.919446,False
"7924 W APPLETON AV,MKE","7924 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409,False
"N LAKE DR / E WYOMING PL,MKE","N LAKE DR & E WYOMING PL, MILWAUKEE, WI",43.059145,-87.88135600000003,False
"7900 W KEEFE AV,MKE","7900 W KEEFE AV, MILWAUKEE, WI",43.082431,-88.010944,False
"4071 N 39TH ST,MKE","4071 N 39TH ST, MILWAUKEE, WI",43.091489,-87.962281,False
"3256 N 46TH ST,MKE","3256 N 46TH ST, MILWAUKEE, WI",43.078235,-87.970554,False
"3957 N 82ND ST,MKE","3957 N 82ND ST, MILWAUKEE, WI",43.089214,-88.015414,False
"3106 W LLOYD ST,MKE","3106 W LLOYD ST, MILWAUKEE, WI",43.058119,-87.95282900000002,False
"4954 N 55TH ST,MKE","4954 N 55TH ST, MILWAUKEE, WI",43.107726,-87.980876,False
"4913 W NASH ST,MKE","4913 W NASH ST, MILWAUKEE, WI",43.084222,-87.974749,False
"1671 N MARSHALL ST,MKE","1671 N MARSHALL ST, MILWAUKEE, WI",43.052303,-87.90116,False
"5900 W NASH ST,MKE","5900 W NASH ST, MILWAUKEE, WI",43.084618,-87.98628000000002,False
"2233 N SUMMIT AV,MKE","2233 N SUMMIT AV, MILWAUKEE, WI",43.058766,-87.883711,False
"3739 N 24TH PL,MKE","3739 N 24TH PL, MILWAUKEE, WI",43.085247,-87.943792,False
"4352 N 62ND ST,MKE","4352 N 62ND ST, MILWAUKEE, WI",43.096617,-87.988928,False
"1010 W CENTER ST,MKE","1010 W CENTER ST, MILWAUKEE, WI",43.067782,-87.924151,False
"N 42ND ST / W GOOD HOPE RD,MKE","N 42ND ST & W GOOD HOPE RD, MILWAUKEE, WI",43.150942,-87.963854,False
"5701 W CONGRESS ST,MKE","5701 W CONGRESS ST, MILWAUKEE, WI",43.09708300000001,-87.985072,False
"7300 W RUBY AV,MKE","7300 W RUBY AV, MILWAUKEE, WI",43.099258,-88.00345,False
"S 1ST ST / E PITTSBURGH AV,MKE","S 1ST ST & E PITTSBURGH AV, MILWAUKEE, WI",43.029417,-87.91099399999997,False
"5290 N LOVERS LANE RD,MKE","5290 N LOVERS LANE RD, MILWAUKEE, WI",43.114087,-88.05337,False
"6001 W CAPITOL DR,MKE","6001 W CAPITOL DR, MILWAUKEE, WI",43.089523,-87.987549,False
"3509 W HIGHLAND BL,MKE","3509 W HIGHLAND BL, MILWAUKEE, WI",43.044231,-87.957872,False
"3200 W CAPITOL DR,MKE","3200 W CAPITOL DR, MILWAUKEE, WI",43.089988,-87.953502,False
"5400 W FOND DU LAC AV,MKE","5400 W FOND DU LAC AV, MILWAUKEE, WI",43.093563,-87.980289,False
"1930 N 14TH ST,MKE","1930 N 14TH ST, MILWAUKEE, WI",43.056431,-87.92971800000002,False
"4701 W HAMPTON AV,MKE","4701 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"5117 N 49TH ST,MKE","5117 N 49TH ST, MILWAUKEE, WI",43.110559,-87.97416199999998,False
"800 W LOCUST ST,MKE","800 W LOCUST ST, MILWAUKEE, WI",43.071036,-87.921419,False
"2405 N 35TH ST,MKE","2405 N 35TH ST, MILWAUKEE, WI",43.062643,-87.95774499999997,False
"2710 N BUFFUM ST,MKE","2710 N BUFFUM ST, MILWAUKEE, WI",43.067788,-87.90610699999998,False
"2201 N CAMBRIDGE AV,MKE","2201 N CAMBRIDGE AV, MILWAUKEE, WI",43.059497,-87.892454,False
"2534 S KINNICKINNIC AV,MKE","2534 S KINNICKINNIC AV, MILWAUKEE, WI",42.99886400000001,-87.900317,False
"S 3RD ST / W OREGON ST,MKE","S 3RD ST & W OREGST, MILWAUKEE, WI",45.446231,-122.639261,False
"N 35TH ST / W CENTER ST,MKE","N 35TH ST & W CENTER ST, MILWAUKEE, WI",43.067903,-87.957411,False
"S 9TH ST / W HOLT AV,MKE","S 9TH ST & W HOLT AV, MILWAUKEE, WI",42.982895,-87.922837,False
"3510 W LINCOLN AV,MKE","3510 W LINCOLN AV, MILWAUKEE, WI",43.003299,-87.958338,False
"N 51ST BL / W BURLEIGH ST,MKE","N 51ST BL & W BURLEIGH ST, MILWAUKEE, WI",43.071623,-87.977404,False
"2743 N 11TH ST,MKE","2743 N 11TH ST, MILWAUKEE, WI",43.068631,-87.92569499999998,False
"3105 W FOREST HOME AV,MKE","3105 W FOREST HOME AV, MILWAUKEE, WI",42.997775,-87.95293199999998,False
"600 W WALNUT ST,MKE","600 W WALNUT ST, MILWAUKEE, WI",43.052966,-87.919308,False
"2952 N 39TH ST,MKE","2952 N 39TH ST, MILWAUKEE, WI",43.072667,-87.961703,False
"2775 N 27TH ST,MKE","2775 N 27TH ST, MILWAUKEE, WI",43.069511,-87.947631,False
"7272 N 76TH ST,MKE","7272 N 76TH ST, MILWAUKEE, WI",43.150437,-88.004688,False
"4400 W VILLARD AV,MKE","4400 W VILLARD AV, MILWAUKEE, WI",43.112225,-87.967794,False
"2500 N BREMEN ST,MKE","2500 N BREMEN ST, MILWAUKEE, WI",43.06367,-87.900401,False
"5643 N 95TH ST,MKE","5643 N 95TH ST, MILWAUKEE, WI",43.120278000000006,-88.03103,False
"3900 S 27TH ST,MKE","3900 S 27TH ST, MILWAUKEE, WI",42.97284000000001,-87.947497,False
"170 S 1ST ST,MKE","170 S 1ST ST, MILWAUKEE, WI",43.029657,-87.910462,False
"S 26TH ST / W LAPHAM ST,MKE","S 26TH ST & W LAPHAM ST, MILWAUKEE, WI",43.014161,-87.946434,False
"626 E KILBOURN AV,MKE","626 E KILBOURN AV, MILWAUKEE, WI",43.043252,-87.903802,False
"ETHAN ALLEN BOYS SCHOOL, WALES","ETHAN ALLEN BOYS SCHOOL, WALES, MILWAUKEE, WI",43.011264,-87.958409,False
"2700 W MICHIGAN ST,MKE","2700 W MICHIGAN ST, MILWAUKEE, WI",43.03735,-87.947723,False
"2974 N 45TH ST,MKE","2974 N 45TH ST, MILWAUKEE, WI",43.073238,-87.969462,False
"2324 N 18TH ST,MKE","2324 N 18TH ST, MILWAUKEE, WI",43.061031,-87.934686,False
"2230 S 26TH ST,MKE","2230 S 26TH ST, MILWAUKEE, WI",43.00416,-87.94610300000002,False
"W BROWN DEER RD / N 124TH ST,MKE","W BROWN DEER RD & N 124TH ST, MILWAUKEE, WI",43.176997,-88.057957,False
"S 11TH ST / W NATIONAL AV,MKE","S 11TH ST & W NATIONAL AV, MILWAUKEE, WI",43.023212,-87.925343,False
"3741 N 36TH ST,MKE","3741 N 36TH ST, MILWAUKEE, WI",43.085239,-87.958669,False
"W HOWARD AV / S 2ND ST,MKE","W HOWARD AVE & S 2ND ST, MILWAUKEE, WI",42.973762,-87.909529,False
"1112 S 5TH ST,MKE","1112 S 5TH ST, MILWAUKEE, WI",43.019672,-87.916523,False
"2961 N 45TH ST,MKE","2961 N 45TH ST, MILWAUKEE, WI",43.072911,-87.970151,False
"2215 N 49TH ST,MKE","2215 N 49TH ST, MILWAUKEE, WI",43.059619,-87.974963,False
"7816 W POTOMAC AV,MKE","7816 W POTOMAC AV, MILWAUKEE, WI",43.095902,-88.010115,False
"1655 N MAYFLOWER CT,MKE","1655 N MAYFLOWER CT, MILWAUKEE, WI",43.052321,-87.920999,False
"3025 N 9TH ST,MKE","3025 N 9TH ST, MILWAUKEE, WI",43.073644,-87.92286,False
"1319 W LINCOLN AV,MKE","1319 W LINCOLN AV, MILWAUKEE, WI",43.002591,-87.929017,False
"3754 N 6TH ST,MKE","3754 N 6TH ST, MILWAUKEE, WI",43.085156,-87.91810100000002,False
"3311 N 24TH ST,MKE","3311 N 24TH ST, MILWAUKEE, WI",43.079199,-87.942515,False
"1022 W MADISON ST,MKE","1022 W MADISST, MILWAUKEE, WI",43.011264,-87.958409,False
"4903 N 24TH PL,MKE","4903 N 24TH PL, MILWAUKEE, WI",43.106713,-87.943141,False
"4000 W SILVER SPRING DR,MKE","4000 W SILVER SPRING DR, MILWAUKEE, WI",43.119052,-87.962305,False
"6310 W BLUE MOUND RD,MKE","6310 W BLUE MOUND RD, MILWAUKEE, WI",43.036544,-87.99146800000003,False
"4225 W GOOD HOPE RD,MKE","4225 W GOOD HOPE RD, MILWAUKEE, WI",43.148098,-87.964959,False
"2515 S 5TH PL,MKE","2515 S 5TH PL, MILWAUKEE, WI",42.998766,-87.91810799999998,False
"5325 N 65TH ST,MKE","5325 N 65TH ST, MILWAUKEE, WI",43.114107,-87.992504,False
"2769 N 36TH ST,MKE","2769 N 36TH ST, MILWAUKEE, WI",43.069388,-87.958843,False
"2567 S 8TH ST,MKE","2567 S 8TH ST, MILWAUKEE, WI",42.997749,-87.921553,False
"1421 E OKLAHOMA AV,MKE","1421 E OKLAHOMA AV, MILWAUKEE, WI",42.987932,-87.891041,False
"5236 N 36TH ST,MKE","5236 N 36TH ST, MILWAUKEE, WI",43.112759,-87.957212,False
"1800 E LOCUST ST,MKE","1800 E LOCUST ST, MILWAUKEE, WI",43.071145,-87.887917,False
"1500 W BOLIVAR AV,MKE","1500 W BOLIVAR AV, MILWAUKEE, WI",42.966854,-87.931538,False
"2012 W OKLAHOMA AV,MKE","2012 W OKLAHOMA AV, MILWAUKEE, WI",42.988803,-87.938918,False
"5925 N 63RD ST,MKE","5925 N 63RD ST, MILWAUKEE, WI",43.125479,-87.989797,False
"5371 N 62ND ST,MKE","5371 N 62ND ST, MILWAUKEE, WI",43.115414,-87.988881,False
"N 32ND ST / W CAMERON AV,MKE","N 32ND ST & W CAMERAV, MILWAUKEE, WI",43.05787700000001,-87.954121,False
"3120 W GREEN AV,MKE","3120 W GREEN AV, MILWAUKEE, WI",42.939987,-87.95299399999998,False
"N 124TH ST / W HAMPTON AV,MKE","N 124TH ST & W HAMPTAV, MILWAUKEE, WI",43.078009,-88.066804,False
"8980 N 85TH ST,MKE","8980 N 85TH ST, MILWAUKEE, WI",43.181464,-88.014634,False
"7221 W TRIPOLI AV,MKE","7221 W TRIPOLI AV, MILWAUKEE, WI",42.974112,-88.00360400000002,False
"1990 W PURDUE ST,MKE","1990 W PURDUE ST, MILWAUKEE, WI",43.101574,-87.936235,False
"4409 W LISBON AV,MKE","4409 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
"8711 W CAPITOL DR,MKE","8711 W CAPITOL DR, MILWAUKEE, WI",43.089315,-88.02171,False
"514 W ABERT PL,MKE","514 W ABERT PL, MILWAUKEE, WI",43.087237,-87.916336,False
"700 W MC KINLEY PL,MKE","700 W MC KINLEY PL, MILWAUKEE, WI",43.011264,-87.958409,False
"1500 S 1ST ST,MKE","1500 S 1ST ST, MILWAUKEE, WI",43.015738,-87.91062099999998,False
"3125 S 49TH ST,MKE","3125 S 49TH ST, MILWAUKEE, WI",42.987696,-87.9756,False
"834 N 35TH ST,MKE","834 N 35TH ST, MILWAUKEE, WI",43.04109,-87.957208,False
"1400 W LOCUST ST,MKE","1400 W LOCUST ST, MILWAUKEE, WI",43.071548,-87.929349,False
"3610 N 11TH ST,MKE","3610 N 11TH ST, MILWAUKEE, WI",43.083664,-87.924359,False
"S 6TH ST / W BURNHAM ST,MKE","S 6TH ST & W BURNHAM ST, MILWAUKEE, WI",43.010075,-87.918617,False
"4105 W VILLARD AV,MKE","4105 W VILLARD AV, MILWAUKEE, WI",43.111659,-87.96351899999998,False
"517 N 39TH ST,MKE","517 N 39TH ST, MILWAUKEE, WI",43.036385,-87.962944,False
"5800 W CHAMBERS ST,MKE","5800 W CHAMBERS ST, MILWAUKEE, WI",43.073359,-87.985108,False
"1434 N 6TH ST,MKE","1434 N 6TH ST, MILWAUKEE, WI",43.049451,-87.91850699999998,False
"6691 N 83RD ST,MKE","6691 N 83RD ST, MILWAUKEE, WI",43.13974,-88.015322,False
"7050 N 76TH ST,MKE","7050 N 76TH ST, MILWAUKEE, WI",43.146366,-88.00437,False
"5625 N 93RD ST,MKE","5625 N 93RD ST, MILWAUKEE, WI",43.120088,-88.028609,False
"1918 W CONGRESS ST,MKE","1918 W CONGRESS ST, MILWAUKEE, WI",43.097072,-87.934923,False
"7878 N 60TH ST,MKE","7878 N 60TH ST, MILWAUKEE, WI",43.161586,-87.98361700000002,False
"6065 S HOWELL AV,MKE","6065 S HOWELL AV, MILWAUKEE, WI",42.935332,-87.91002900000002,False
"1124 N OLD WORLD THIRD ST,MKE","1124 N OLD WORLD THIRD ST, MILWAUKEE, WI",43.045131,-87.913893,False
"2560 S 64TH ST,MKE","2560 S 64TH ST, MILWAUKEE, WI",42.997941,-87.99199200000002,False
"9905 W FOND DU LAC AV,MKE","9905 W FOND DU LAC AV, MILWAUKEE, WI",43.135767,-88.035953,False
"N 71ST ST / W HAMPTON AV,MKE","N 71ST ST & W HAMPTAV, MILWAUKEE, WI",43.071134,-88.000695,False
"3440 W FOND DU LAC AV,MKE","3440 W FOND DU LAC AV, MILWAUKEE, WI",43.074986,-87.95655,False
"W FOND DU LAC AV / W BALDWIN ST,MKE","W FOND DU LAC AVE & W BALDWIN ST, MILWAUKEE, WI",43.100073,-87.989269,False
"921 W SCOTT ST,MKE","921 W SCOTT ST, MILWAUKEE, WI",43.018793,-87.923236,False
"3154 N 16TH ST,MKE","3154 N 16TH ST, MILWAUKEE, WI",43.076198,-87.930701,False
"5808 W HAMPTON AV,MKE","5808 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"2449 N 37TH ST,MKE","2449 N 37TH ST, MILWAUKEE, WI",43.063543,-87.96011899999998,False
"900 W GREENFIELD AV,MKE","900 W GREENFIELD AV, MILWAUKEE, WI",43.017224,-87.922639,False
"1728 S 23RD ST,MKE","1728 S 23RD ST, MILWAUKEE, WI",43.011829,-87.94152700000002,False
"2630 N 37TH ST,MKE","2630 N 37TH ST, MILWAUKEE, WI",43.066761,-87.95939,False
"3923 N 10TH ST,MKE","3923 N 10TH ST, MILWAUKEE, WI",43.088092,-87.92367800000002,False
"110 E KILBOURN AV,MKE","110 E KILBOURN AV, MILWAUKEE, WI",43.04198,-87.912047,False
"3333 N 17TH ST,MKE","3333 N 17TH ST, MILWAUKEE, WI",43.079771,-87.932572,False
"9500 W GREENWOOD TR,MKE","9500 W GREENWOOD TR, MILWAUKEE, WI",43.153995,-87.977064,False
"3918 N 67TH ST,MKE","3918 N 67TH ST, MILWAUKEE, WI",43.088552,-87.995423,False
"2767 N 40TH ST,MKE","2767 N 40TH ST, MILWAUKEE, WI",43.069354,-87.963587,False
6TH/16TH ST GREENFIELD,"6TH&16TH ST GREENFIELD, MILWAUKEE, WI",36.200795,-120.095448,False
2961 N 45TH ST,"2961 N 45TH ST, MILWAUKEE, WI",43.072911,-87.970151,False
"W HOWARD AV / S 27TH ST,MKE","W HOWARD AVE & S 27TH ST, MILWAUKEE, WI",42.973934,-87.948332,False
"N 51ST BL / W TOWNSEND ST,MKE","N 51ST BL & W TOWNSEND ST, MILWAUKEE, WI",43.081174,-87.977233,False
"N 47TH ST / W KEEFE AV,MKE","N 47TH ST & W KEEFE AV, MILWAUKEE, WI",43.082538,-87.972512,False
"1408 S 13TH ST,MKE","1408 S 13TH ST, MILWAUKEE, WI",43.016733,-87.927666,False
"9721 W BROWN DEER RD,MKE","9721 W BROWN DEER RD, MILWAUKEE, WI",43.177375,-88.03250200000002,False
"3224 N 24TH PL,MKE","3224 N 24TH PL, MILWAUKEE, WI",43.077563,-87.943104,False
"1236 S MILLER PARK WA,WMW","1236 S MILLER PARK WA,WMW, MILWAUKEE, WI",43.018567,-87.967236,False
"N 74TH ST / W BOBOLINK AV,MKE","N 74TH ST & W BOBOLINK AV, MILWAUKEE, WI",43.125005,-88.003413,False
"S 13TH ST / W HISTORIC MITCHELL ST,MKE","S 13TH ST & W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012267,-87.928099,False
"1519 N 29TH ST,MKE","1519 N 29TH ST, MILWAUKEE, WI",43.050542,-87.95028,False
"418 N 27TH ST,MKE","418 N 27TH ST, MILWAUKEE, WI",43.035267,-87.946984,False
"N WEIL ST / E TOWNSEND ST,MKE","N WEIL ST & E TOWNSEND ST, MILWAUKEE, WI",43.085099,-88.030649,False
"300 E HOWARD AV,MKE","300 E HOWARD AV, MILWAUKEE, WI",42.974068,-87.907393,False
"2630 N 34TH ST,MKE","2630 N 34TH ST, MILWAUKEE, WI",43.066804,-87.95586899999998,False
"5333 N 44TH ST,MKE","5333 N 44TH ST, MILWAUKEE, WI",43.114546,-87.967934,False
"3334 N HOLTON ST,MKE","3334 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409,False
"N VEL R PHILLIPS AV / W VLIET ST,MKE","N VEL R PHILLIPS AVE & W VLIET ST, MILWAUKEE, WI",43.011264,-87.958409,False
"6464 N TEUTONIA AV,MKE","6464 N TEUTONIA AV, MILWAUKEE, WI",43.135005,-87.952627,False
"N 48TH ST / W KEEFE AV,MKE","N 48TH ST & W KEEFE AV, MILWAUKEE, WI",43.082546,-87.97368,False
"1836 W BECHER ST,MKE","1836 W BECHER ST, MILWAUKEE, WI",43.006814,-87.93647,False
"915 W SCOTT ST,MKE","915 W SCOTT ST, MILWAUKEE, WI",43.018813,-87.922999,False
"714 W GREENFIELD AV,MKE","714 W GREENFIELD AV, MILWAUKEE, WI",43.017422,-87.920192,False
"N LAKE DR / E NORTH AV,MKE","N LAKE DR & E NORTH AV, MILWAUKEE, WI",43.060108,-87.882187,False
"7808 W GRANTOSA DR,MKE","7808 W GRANTOSA DR, MILWAUKEE, WI",43.109666,-88.008898,False
"E LINCOLN AV / S BURRELL ST,MKE","E LINCOLN AVE & S BURRELL ST, MILWAUKEE, WI",43.002887,-87.908025,False
3345 N 23RD ST,"3345 N 23RD ST, MILWAUKEE, WI",43.079821,-87.94132900000002,False
"N 76TH ST / W LISBON AV,MKE","N 76TH ST & W LISBAV, MILWAUKEE, WI",43.108634,-88.006087,False
"651 W RESERVOIR AV,MKE","651 W RESERVOIR AV, MILWAUKEE, WI",43.05441,-87.919286,False
"520 N 32ND ST,MKE","520 N 32ND ST, MILWAUKEE, WI",43.036673,-87.953576,False
"4620 N 24TH ST,MKE","4620 N 24TH ST, MILWAUKEE, WI",43.10122,-87.941347,False
"4948 W HAMPTON AV,MKE","4948 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"3226 W BOBOLINK AV,MKE","3226 W BOBOLINK AV, MILWAUKEE, WI",43.12498,-87.953873,False
"8978 W CARMEN AV,MKE","8978 W CARMEN AV, MILWAUKEE, WI",43.123354,-88.024805,False
"5176 N 69TH ST,MKE","5176 N 69TH ST, MILWAUKEE, WI",43.111592,-87.996921,False
"8050 W APPLETON AV,MKE","8050 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409,False
"2224 S 19TH ST,MKE","2224 S 19TH ST, MILWAUKEE, WI",43.004165,-87.936389,False
"1011 E BRADY ST,MKE","1011 E BRADY ST, MILWAUKEE, WI",43.052741,-87.899146,False
"7007 W GRANTOSA DR,MKE","7007 W GRANTOSA DR, MILWAUKEE, WI",43.114162,-87.998541,False
"3620 W KILBOURN AV,MKE","3620 W KILBOURN AV, MILWAUKEE, WI",43.041907,-87.959138,False
"N 24TH PL / W STATE ST,MKE","N 24TH PL & W STATE ST, MILWAUKEE, WI",43.043228000000006,-87.943899,False
"2135 S 33RD ST,MKE","2135 S 33RD ST, MILWAUKEE, WI",43.005837,-87.95567199999998,False
"1006 E AUER AV,MKE","1006 E AUER AV, MILWAUKEE, WI",43.076757,-87.898572,False
"N 11TH ST / W WISCONSIN AV,MKE","N 11TH ST & W WISCONSIN AV, MILWAUKEE, WI",43.038695,-87.92586800000002,False
"4134 N 50TH ST,MKE","4134 N 50TH ST, MILWAUKEE, WI",43.092465,-87.975398,False
"2501 W KILBOURN AV,MKE","2501 W KILBOURN AV, MILWAUKEE, WI",43.041417,-87.94524399999997,False
"N 124TH ST / W BRADLEY RD,MKE","N 124TH ST & W BRADLEY RD, MILWAUKEE, WI",43.162489,-88.064275,False
"5114 S 27TH ST,MKE","5114 S 27TH ST, MILWAUKEE, WI",42.9518,-87.947938,False
"2200 N COMMERCE ST,MKE","2200 N COMMERCE ST, MILWAUKEE, WI",43.059552,-87.894936,False
"2600 S KINNICKINNIC AV,MKE","2600 S KINNICKINNIC AV, MILWAUKEE, WI",42.99760300000001,-87.899467,False
"8400 W CAPITOL DR,MKE","8400 W CAPITOL DR, MILWAUKEE, WI",43.090126,-88.01780699999998,False
"226 N 30TH ST,MKE","226 N 30TH ST, MILWAUKEE, WI",43.033208,-87.951174,False
"4720 W LISBON AV,MKE","4720 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
"3602 N 24TH PL,MKE","3602 N 24TH PL, MILWAUKEE, WI",43.083683,-87.943312,False
"N 18TH ST / W HADLEY ST,MKE","N 18TH ST & W HADLEY ST, MILWAUKEE, WI",43.0696,-87.935627,False
2300 N 15TH ST,"2300 N 15TH ST, MILWAUKEE, WI",43.060277,-87.93144000000002,False
"2831 N 40TH ST,MKE","2831 N 40TH ST, MILWAUKEE, WI",43.070397,-87.963576,False
"719 S SHEA AV,MKE","719 S SHEA AV, MILWAUKEE, WI",43.023426,-87.954663,False
"1009 W MADISON ST,MKE","1009 W MADISST, MILWAUKEE, WI",43.011264,-87.958409,False
"3406 N 56TH ST,MKE","3406 N 56TH ST, MILWAUKEE, WI",43.081056,-87.982849,False
"2022 W LAYTON AV,MKE","2022 W LAYTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"7621 N 78TH ST,MKE","7621 N 78TH ST, MILWAUKEE, WI",43.156549,-88.00701600000002,False
"2044 N 53RD ST,MKE","2044 N 53RD ST, MILWAUKEE, WI",43.05697,-87.979523,False
"S 2ND ST / W HOWARD AV,MKE","S 2ND ST & W HOWARD AV, MILWAUKEE, WI",42.973765,-87.913178,False
"S 1ST ST / E BECHER ST,MKE","S 1ST ST & E BECHER ST, MILWAUKEE, WI",43.006506,-87.911242,False
"2445 DARWIN RD, MADISON","2445 DARWIN RD, MADISON, MILWAUKEE, WI",43.011264,-87.958409,False
"S 50TH ST / W MANITOBA ST,MKE","S 50TH ST & W MANITOBA ST, MILWAUKEE, WI",42.990235,-87.976562,False
"N 9TH ST / W WRIGHT ST,MKE","N 9TH ST & W WRIGHT ST, MILWAUKEE, WI",43.063966,-87.922691,False
"3700 N SHERMAN BL,MKE","3700 N SHERMAN BL, MILWAUKEE, WI",43.084578,-87.966548,False
