,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
475,182580532-Service in Progress,182580532,2018-09-15 06:25:45,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
476,182580530-Service in Progress,182580530,2018-09-15 06:25:44,"2972 N CRAMER ST,MKE",1,MEET MFD,Service in Progress,"2972 N CRAMER ST, MILWAUKEE, WI","{'lat': 43.072593, 'lng': -87.88622}",
477,182580508-Unable to Locate Complainant,182580508,2018-09-15 06:08:11,"N 27TH ST / W CAPITOL DR,MKE",5,TRBL W/SUBJ-DV,Unable to Locate Complainant,"N 27TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.089801, 'lng': -87.947006}",
478,182580539-Assignment Completed,182580539,2018-09-15 06:32:47,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
479,182580536-Assignment Completed,182580536,2018-09-15 06:31:25,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
480,182580532-Assignment Completed,182580532,2018-09-15 06:25:45,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
481,182580530-Unable to Locate Complainant,182580530,2018-09-15 06:25:44,"2972 N CRAMER ST,MKE",1,MEET MFD,Unable to Locate Complainant,"2972 N CRAMER ST, MILWAUKEE, WI","{'lat': 43.072593, 'lng': -87.88622}",
482,182580507-To be Filed,182580507,2018-09-15 06:19:05,"W FOND DU LAC AV / N SHERMAN BL,MKE",7,ACC PDO,To be Filed,"W FOND DU LAC AVE & N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.089769, 'lng': -87.976092}",
483,182580463-Assignment Completed,182580463,2018-09-15 05:44:58,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
484,182580547-Service in Progress,182580547,2018-09-15 06:39:08,"2836 W WELLS ST,MKE",3,ENTRY-DV,Service in Progress,"2836 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040426, 'lng': -87.949921}",
485,182580444-Unable to Locate Complainant,182580444,2018-09-15 06:36:47,"239 E BURLEIGH ST,MKE",5,SUBJ WANTED,Unable to Locate Complainant,"239 E BURLEIGH ST,MILWAUKEE","{'lat': 43.074503, 'lng': -87.90815}",
486,182580513-Advised,182580513,2018-09-15 06:09:38,"3916 W FAIRMOUNT AV,MKE",7,FIGHT,Advised,"3916 W FAIRMOUNT AV, MILWAUKEE, WI","{'lat': 43.108406, 'lng': -87.962045}",
487,182580551-Assignment Completed,182580551,2018-09-15 06:44:05,"4719 N 42ND ST,MKE",7,FOLLOW UP,Assignment Completed,"4719 N 42ND ST, MILWAUKEE, WI","{'lat': 43.103038, 'lng': -87.965321}",
488,182580492-Service in Progress,182580492,2018-09-15 06:40:53,"S 6TH ST / W VIRGINIA ST,MKE",2,ACC PDO,Service in Progress,"S 6TH ST & W VIRGINIA ST, MILWAUKEE, WI","{'lat': 43.026313, 'lng': -87.918225}",
489,182580548-Service in Progress,182580548,2018-09-15 06:40:23,"4586 S 20TH ST,MKE",6,FIGHT,Service in Progress,"4586 S 20TH ST, MILWAUKEE, WI","{'lat': 42.96099, 'lng': -87.937207}",
490,182580553-Service in Progress,182580553,2018-09-15 06:48:26,"3023 N HOLTON ST,MKE",5,FOLLOW UP,Service in Progress,"3023 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
491,182580552-Assignment Completed,182580552,2018-09-15 06:47:17,"612 W WISCONSIN AV,MKE",1,BUSINESS CHECK,Assignment Completed,"612 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039122, 'lng': -87.919498}",
492,182580517-Unable to Locate Complainant,182580517,2018-09-15 06:47:11,"N 6TH ST / W RESERVOIR AV,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"N 6TH ST & W RESERVOIR AV, MILWAUKEE, WI","{'lat': 43.055188, 'lng': -87.918542}",
493,182580492-Open Investigation,182580492,2018-09-15 06:40:53,"S 6TH ST / W VIRGINIA ST,MKE",2,ACC PDO,Open Investigation,"S 6TH ST & W VIRGINIA ST, MILWAUKEE, WI","{'lat': 43.026313, 'lng': -87.918225}",
494,182580548-Advised/Referral,182580548,2018-09-15 06:40:23,"4586 S 20TH ST,MKE",6,FIGHT,Advised/Referral,"4586 S 20TH ST, MILWAUKEE, WI","{'lat': 42.96099, 'lng': -87.937207}",
495,182580510-Unable to Locate Complainant,182580510,2018-09-15 06:20:26,"1328 W ARTHUR AV,MKE",2,SOLICITING,Unable to Locate Complainant,"1328 W ARTHUR AV, MILWAUKEE, WI","{'lat': 42.999445, 'lng': -87.929419}",
496,182580396-Service in Progress,182580396,2018-09-15 06:54:19,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
497,182580554-Assignment Completed,182580554,2018-09-15 06:53:23,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
498,182580549-Advised,182580549,2018-09-15 06:51:23,"2999 N HUMBOLDT BL,MKE",5,WELFARE CITIZEN,Advised,"2999 N HUMBOLDT BL, MILWAUKEE, WI","{'lat': 43.072403, 'lng': -87.898133}",
499,182580531-Service in Progress,182580531,2018-09-15 06:57:57,"245 W LINCOLN AV,MKE",2,THEFT VEHICLE,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
500,182580520-Service in Progress,182580520,2018-09-15 06:57:30,"1005 S 4TH ST,MKE",2,PROPERTY DAMAGE,Service in Progress,"1005 S 4TH ST, MILWAUKEE, WI","{'lat': 43.020921, 'lng': -87.915636}",
501,182580556-Assignment Completed,182580556,2018-09-15 06:55:06,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
502,182580569-Service in Progress,182580569,2018-09-15 07:04:15,"2150 S 13TH ST,MKE",2,FOLLOW UP,Service in Progress,"2150 S 13TH ST, MILWAUKEE, WI","{'lat': 43.005227, 'lng': -87.927985}",
503,182580568-Service in Progress,182580568,2018-09-15 07:04:13,"2920 N 4TH ST,MKE",5,REPORTS,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
504,182580564-Service in Progress,182580564,2018-09-15 07:01:51,"2920 N 4TH ST,MKE",5,REPORTS,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
505,182580563-Service in Progress,182580563,2018-09-15 07:01:17,"S 20TH ST / W OKLAHOMA AV,MKE",6,SPECIAL ASSIGN,Service in Progress,"S 20TH ST & W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988399, 'lng': -87.938504}",
506,182580562-Service in Progress,182580562,2018-09-15 07:00:56,"5151 N 87TH ST,MKE",7,FOLLOW UP,Service in Progress,"5151 N 87TH ST, MILWAUKEE, WI","{'lat': 43.111447, 'lng': -88.022688}",
507,182580374-Unable to Locate Complainant,182580374,2018-09-15 07:00:49,"S CLEMENT AV / E OKLAHOMA AV,MKE",6,SUSPICIOUS-OTH,Unable to Locate Complainant,"S CLEMENT AVE & E OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988269, 'lng': -87.894371}",
508,182580561-City Citation(s) Issued,182580561,2018-09-15 07:00:28,"E WATER TOWER RD / N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,City Citation(s) Issued,"E WATER TOWER RD & N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.036352, 'lng': -87.899377}",
509,182580559-False Alarm,182580559,2018-09-15 07:00:17,"4221 W NORTH AV,MKE",3,FIRE,False Alarm,"4221 W NORTH AV, MILWAUKEE, WI","{'lat': 43.06028, 'lng': -87.966483}",
510,182580546-Service in Progress,182580546,2018-09-15 07:09:08,"7012 W MEDFORD AV,MKE",7,NOISE NUISANCE,Service in Progress,"7012 W MEDFORD AV, MILWAUKEE, WI","{'lat': 43.107158, 'lng': -87.999401}",
511,182580576-To be Filed,182580576,2018-09-15 07:14:48,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
512,182580560-Service in Progress,182580560,2018-09-15 07:13:31,"1930 W HOWARD AV,MKE",6,ABAND/STOLEN PRO,Service in Progress,"1930 W HOWARD AV,MILWAUKEE","{'lat': 42.974158, 'lng': -87.938399}",
513,182580566-Advised,182580566,2018-09-15 07:11:31,"1600-BLK N CASS ST,MKE",1,TRBL W/SUBJ,Advised,"1600- N CASS ST, MILWAUKEE, WI","{'lat': 43.050397, 'lng': -87.902175}",
514,182580500-Service in Progress,182580500,2018-09-15 07:10:07,"5479 N 35TH ST,MKE",4,FAMILY TROUBLE,Service in Progress,"5479 N 35TH ST, MILWAUKEE, WI","{'lat': 43.117276, 'lng': -87.9566}",
515,182580582-Service in Progress,182580582,2018-09-15 07:19:40,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
516,182580578-Service in Progress,182580578,2018-09-15 07:15:43,"S 17TH ST / W HOWARD AV,MKE",6,VEHICLE PURSUIT,Service in Progress,"S 17TH ST & W HOWARD AV, MILWAUKEE, WI","{'lat': 42.975659, 'lng': -87.935201}",
517,182580562-Assignment Completed,182580562,2018-09-15 07:00:56,"5151 N 87TH ST,MKE",7,FOLLOW UP,Assignment Completed,"5151 N 87TH ST, MILWAUKEE, WI","{'lat': 43.111447, 'lng': -88.022688}",
518,182580520-Advised,182580520,2018-09-15 06:57:30,"1005 S 4TH ST,MKE",2,PROPERTY DAMAGE,Advised,"1005 S 4TH ST, MILWAUKEE, WI","{'lat': 43.020921, 'lng': -87.915636}",
519,182580547-Advised,182580547,2018-09-15 06:39:08,"2836 W WELLS ST,MKE",3,ENTRY-DV,Advised,"2836 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040426, 'lng': -87.949921}",
520,182580585-Service in Progress,182580585,2018-09-15 07:23:26,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
521,182580546-Advised,182580546,2018-09-15 07:09:08,"7012 W MEDFORD AV,MKE",7,NOISE NUISANCE,Advised,"7012 W MEDFORD AV, MILWAUKEE, WI","{'lat': 43.107158, 'lng': -87.999401}",
522,182580568-Assignment Completed,182580568,2018-09-15 07:04:13,"2920 N 4TH ST,MKE",5,REPORTS,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
523,182580590-Advised,182580590,2018-09-15 07:28:11,"2400 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,Advised,"2400 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.05578, 'lng': -87.879061}",
524,182580589-To be Filed,182580589,2018-09-15 07:27:50,"3225 S AUSTIN ST,MKE",6,ENTRY AUTOS,To be Filed,"3225 S AUSTIN ST, MILWAUKEE, WI","{'lat': 42.985851, 'lng': -87.907124}",
525,182580588-Service in Progress,182580588,2018-09-15 07:27:07,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
526,182580500-Advised,182580500,2018-09-15 07:10:07,"5479 N 35TH ST,MKE",4,FAMILY TROUBLE,Advised,"5479 N 35TH ST, MILWAUKEE, WI","{'lat': 43.117276, 'lng': -87.9566}",
527,182580596-Service in Progress,182580596,2018-09-15 07:33:52,SPD,SPD,REPORTS,Service in Progress,"SPD, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
528,182580592-Assignment Completed,182580592,2018-09-15 07:30:49,"302 N MILWAUKEE ST,MKE",1,BUSINESS CHECK,Assignment Completed,"302 N MILWAUKEE ST, MILWAUKEE, WI","{'lat': 43.033954, 'lng': -87.905817}",
529,182580591-City Citation(s) Issued,182580591,2018-09-15 07:30:24,"2228 S 7TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"2228 S 7TH ST, MILWAUKEE, WI","{'lat': 43.003916, 'lng': -87.919598}",
530,182580578-To be Filed,182580578,2018-09-15 07:15:43,"S 17TH ST / W HOWARD AV,MKE",6,VEHICLE PURSUIT,To be Filed,"S 17TH ST & W HOWARD AV, MILWAUKEE, WI","{'lat': 42.975659, 'lng': -87.935201}",
531,182580564-To be Filed,182580564,2018-09-15 07:01:51,"2920 N 4TH ST,MKE",5,REPORTS,To be Filed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
532,182580563-Assignment Completed,182580563,2018-09-15 07:01:17,"S 20TH ST / W OKLAHOMA AV,MKE",6,SPECIAL ASSIGN,Assignment Completed,"S 20TH ST & W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988399, 'lng': -87.938504}",
533,182580396-To be Filed,182580396,2018-09-15 06:54:19,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
534,182580553-Assignment Completed,182580553,2018-09-15 06:48:26,"3023 N HOLTON ST,MKE",5,FOLLOW UP,Assignment Completed,"3023 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
535,182580599-Advised,182580599,2018-09-15 07:39:27,"6801 W CLOVERNOOK ST,MKE",4,ENTRY AUTOS,Advised,"6801 W CLOVERNOOK ST, MILWAUKEE, WI","{'lat': 43.135571, 'lng': -87.996457}",
536,182580603-Service in Progress,182580603,2018-09-15 07:39:19,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
537,182580610-Assignment Completed,182580610,2018-09-15 07:43:05,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
538,182580605-Advised,182580605,2018-09-15 07:40:31,"N 60TH ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"N 60TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.089973, 'lng': -87.986922}",
539,182580603-Assignment Completed,182580603,2018-09-15 07:39:19,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
540,182580588-To be Filed,182580588,2018-09-15 07:27:07,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
541,182580585-Assignment Completed,182580585,2018-09-15 07:23:26,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
542,182580531-To be Filed,182580531,2018-09-15 06:57:57,"245 W LINCOLN AV,MKE",2,THEFT VEHICLE,To be Filed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
543,182580612-Service in Progress,182580612,2018-09-15 07:48:16,"N 27TH ST / W WISCONSIN AV,MKE",3,ACC PDO,Service in Progress,"N 27TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.039538, 'lng': -87.947712}",
544,182580611-Assignment Completed,182580611,2018-09-15 07:45:17,D1,1,FOLLOW UP,Assignment Completed,"D1, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
545,182580625-Service in Progress,182580625,2018-09-15 07:55:00,"5800 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress,"5800 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.091323, 'lng': -87.984621}",
546,182580619-Service in Progress,182580619,2018-09-15 07:53:51,"E BRADY ST / N FARWELL AV,MKE",1,FIGHT,Service in Progress,"E BRADY ST & N FARWELL AV, MILWAUKEE, WI","{'lat': 43.052931, 'lng': -87.892327}",
547,182580622-Advised,182580622,2018-09-15 07:52:59,"N PROSPECT AV / E MASON ST,MKE",1,CITIZEN CONTACT,Advised,"N PROSPECT AVE & E MASST, MILWAUKEE, WI","{'lat': 43.059583, 'lng': -87.884577}",
548,182580580-Service in Progress,182580580,2018-09-15 07:52:19,"2100 S BAY ST,MKE",6,INJ PERSON/SICK,Service in Progress,"2100 S BAY ST, MILWAUKEE, WI","{'lat': 43.00394, 'lng': -87.895455}",
549,182580618-Assignment Completed,182580618,2018-09-15 07:51:26,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
550,182580625-Advised,182580625,2018-09-15 07:55:00,"5800 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"5800 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.091323, 'lng': -87.984621}",
551,182580624-Service in Progress,182580624,2018-09-15 08:04:44,"2511 W VINE ST,MKE",3,SUBJ WANTED,Service in Progress,"2511 W VINE ST, MILWAUKEE, WI","{'lat': 43.054687, 'lng': -87.945418}",
552,182580637-Service in Progress,182580637,2018-09-15 08:03:18,"949 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
553,182580629-Service in Progress,182580629,2018-09-15 08:02:59,"1133 N 18TH ST,MKE",3,INJ PERSON/SICK,Service in Progress,"1133 N 18TH ST, MILWAUKEE, WI","{'lat': 43.04512, 'lng': -87.936509}",
554,182580636-Service in Progress,182580636,2018-09-15 08:02:47,"949 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
555,182580595-Service in Progress,182580595,2018-09-15 08:01:58,"2333 N 49TH ST,MKE",3,MED RUN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
556,182580632-Assignment Completed,182580632,2018-09-15 08:01:23,1471 S 98TH,CITY,FOLLOW UP,Assignment Completed,"1471 S 98TH, MILWAUKEE, WI","{'lat': 43.014446, 'lng': -88.034551}",
557,182580623-Advised/Referral,182580623,2018-09-15 08:00:01,"1575 N WATER ST,MKE",1,ENTRY,Advised/Referral,"1575 N WATER ST,MILWAUKEE","{'lat': 43.050679, 'lng': -87.9073}",
558,182580619-Advised,182580619,2018-09-15 07:53:51,"E BRADY ST / N FARWELL AV,MKE",1,FIGHT,Advised,"E BRADY ST & N FARWELL AV, MILWAUKEE, WI","{'lat': 43.052931, 'lng': -87.892327}",
559,182580620-Unable to Locate Complainant,182580620,2018-09-15 08:09:50,"N PLANKINTON AV / W ST PAUL AV,MKE",1,TRAFFIC HAZARD,Unable to Locate Complainant,"N PLANKINTAV & W ST PAUL AV, MILWAUKEE, WI","{'lat': 43.040818, 'lng': -87.913021}",
560,182580607-Service in Progress,182580607,2018-09-15 08:09:31,"W HAMPTON AV / W FOND DU LAC AV,MKE",7,SUSP PERS/AUTO,Service in Progress,"W HAMPTAV & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
561,182580635-Service in Progress,182580635,2018-09-15 08:08:58,"11137 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Service in Progress,"11137 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.117059, 'lng': -88.051439}",
562,182580577-Unable to Locate Complainant,182580577,2018-09-15 08:08:09,"2934 N 40TH ST,MKE",7,TRAFFIC HAZARD,Unable to Locate Complainant,"2934 N 40TH ST, MILWAUKEE, WI","{'lat': 43.072337, 'lng': -87.962881}",
563,182580586-Service in Progress,182580586,2018-09-15 08:07:51,"7718 W CASPER ST,MKE",4,PROB_PAROL_CK_RQ,Service in Progress,"7718 W CASPER ST,MILWAUKEE","{'lat': 43.140759, 'lng': -88.007058}",
564,182580646-Service in Progress,182580646,2018-09-15 08:07:45,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
565,182580644-Service in Progress,182580644,2018-09-15 08:07:33,"949 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
566,182580633-Service in Progress,182580633,2018-09-15 08:07:00,"4965 N 55TH ST,MKE",7,GAS LEAK,Service in Progress,"4965 N 55TH ST, MILWAUKEE, WI","{'lat': 43.107879, 'lng': -87.981587}",
567,182580575-Service in Progress,182580575,2018-09-15 08:06:29,"5442 N LOVERS LANE RD,MKE",4,FRAUD CRED CARD,Service in Progress,"5442 N LOVERS LANE RD, MILWAUKEE, WI","{'lat': 43.115894, 'lng': -88.054072}",
568,182580642-Service in Progress,182580642,2018-09-15 08:05:09,"619 W WALNUT ST,MKE",5,SEARCH WARRANT,Service in Progress,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
569,182580580-Assignment Completed,182580580,2018-09-15 07:52:19,"2100 S BAY ST,MKE",6,INJ PERSON/SICK,Assignment Completed,"2100 S BAY ST, MILWAUKEE, WI","{'lat': 43.00394, 'lng': -87.895455}",
570,182580598-Service in Progress,182580598,2018-09-15 08:14:44,"749 W STATE ST,MKE",1,MED RUN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
571,182580630-Service in Progress,182580630,2018-09-15 08:14:33,"1122 N PROSPECT AV,MKE",1,STOLEN VEHICLE,Service in Progress,"1122 N PROSPECT AV, MILWAUKEE, WI","{'lat': 43.044474, 'lng': -87.898096}",
572,182580645-Service in Progress,182580645,2018-09-15 08:11:49,"N MARTIN L KING JR DR / W WALNUT ST,MKE",1,ACC PDO,Service in Progress,"N DOCTOR M.L.K. DR & W WALNUT ST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
573,182580648-Service in Progress,182580648,2018-09-15 08:11:29,"2920 N 4TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
574,182580655-Service in Progress,182580655,2018-09-15 08:19:54,"N 20TH ST / W HAMPTON AV,MKE",7,ACC PDO,Service in Progress,"N 20TH ST & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.073243, 'lng': -87.937547}",
575,182580656-Assignment Completed,182580656,2018-09-15 08:18:09,"N 51ST BL / W CAPITOL DR,MKE",7,TRBL W/SUBJ,Assignment Completed,"N 51ST BL & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089877, 'lng': -87.977059}",
576,182580653-Service in Progress,182580653,2018-09-15 08:16:28,"1516 W FOREST HOME AV,MKE",2,SHOTSPOTTER,Service in Progress,"1516 W FOREST HOME AV, MILWAUKEE, WI","{'lat': 43.010373, 'lng': -87.931353}",
577,182580649-Service in Progress,182580649,2018-09-15 08:16:13,"1323 S 25TH ST,MKE",2,BATTERY DV,Service in Progress,"1323 S 25TH ST, MILWAUKEE, WI","{'lat': 43.017534, 'lng': -87.945319}",
578,182580641-Unable to Locate Complainant,182580641,2018-09-15 08:15:25,"6509 W MEDFORD AV,MKE",7,CALL FOR POLICE,Unable to Locate Complainant,"6509 W MEDFORD AV, MILWAUKEE, WI","{'lat': 43.101648, 'lng': -87.99316}",
579,182580646-To be Filed,182580646,2018-09-15 08:07:45,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
580,182580596-Assignment Completed,182580596,2018-09-15 07:33:52,SPD,SPD,REPORTS,Assignment Completed,"SPD, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
581,182580666-Assignment Completed,182580666,2018-09-15 08:24:40,46/BURLEIGH,7,PARK AND WALK,Assignment Completed,"46&BURLEIGH, MILWAUKEE, WI","{'lat': 43.075226, 'lng': -87.972323}",
582,182580665-Assignment Completed,182580665,2018-09-15 08:23:59,"N 60TH ST / W VILLARD AV,MKE",7,PATROL,Assignment Completed,"N 60TH ST & W VILLARD AV, MILWAUKEE, WI","{'lat': 43.112035, 'lng': -87.98619}",
583,182580651-Service in Progress,182580651,2018-09-15 08:23:58,"1917 N 24TH ST,MKE",3,NOISE NUISANCE,Service in Progress,"1917 N 24TH ST, MILWAUKEE, WI","{'lat': 43.055299, 'lng': -87.943049}",
584,182580664-Service in Progress,182580664,2018-09-15 08:21:38,"3006 S 27TH ST,MKE",6,FOLLOW UP,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
585,182580663-Assignment Completed,182580663,2018-09-15 08:21:34,"818 E CENTER ST,MKE",5,BUSINESS CHECK,Assignment Completed,"818 E CENTER ST, MILWAUKEE, WI","{'lat': 43.067618, 'lng': -87.9014}",
586,182580662-Assignment Completed,182580662,2018-09-15 08:21:04,"2800 N 35TH ST,MKE",7,FOLLOW UP,Assignment Completed,"2800 N 35TH ST, MILWAUKEE, WI","{'lat': 43.069575, 'lng': -87.957385}",
