,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
701,182570747-To be Filed,182570747,2018-09-14 08:45:10,"4715 W VLIET ST,MKE",3,REPORTS,To be Filed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
702,182570711-To be Filed,182570711,2018-09-14 08:27:28,"W SILVER SPRING DR / N LOVERS LANE RD,MKE",4,ACC PDO,To be Filed,"W SILVER SPRING DR & N LOVERS LANE RD,MILWAUKEE","{'lat': 43.117111, 'lng': -88.055685}",
703,182570708-Advised,182570708,2018-09-14 08:26:59,"3638 S SUNSET DR,MKE",6,LOOSE ANIMAL,Advised,"3638 S SUNSET DR,MILWAUKEE","{'lat': 42.978115, 'lng': -88.000064}",
704,182570743-Service in Progress,182570743,2018-09-14 08:54:47,"W ORCHARD ST / S 5TH ST,MKE",2,INJ PERSON/SICK,Service in Progress,"W ORCHARD ST & S 5TH ST,MILWAUKEE","{'lat': 43.016045, 'lng': -87.911193}",
705,182570759-Service in Progress,182570759,2018-09-14 08:52:28,"1808 N WARREN AV,MKE",1,ENTRY AUTOS,Service in Progress,"1808 N WARREN AV,MILWAUKEE","{'lat': 43.054554, 'lng': -87.893303}",
706,182570758-Service in Progress,182570758,2018-09-14 08:52:10,"7451 W APPLETON AV,MKE",7,SUBJ WITH WEAPON,Service in Progress,"7451 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
707,182570742-Assignment Completed,182570742,2018-09-14 08:52:09,"3834 W PARK HILL AV,MKE",3,STOLEN VEHICLE,Assignment Completed,"3834 W PARK HILL AV,MILWAUKEE","{'lat': 43.032956, 'lng': -87.962277}",
708,182570619-Service in Progress,182570619,2018-09-14 08:51:21,"1834 W WALNUT ST,MKE",3,ENTRY AUTOS,Service in Progress,"1834 W WALNUT ST,MILWAUKEE","{'lat': 43.052979, 'lng': -87.9361}",
709,182570691-Advised,182570691,2018-09-14 08:34:24,"222 N 33RD ST,MKE",3,FAMILY TROUBLE,Advised,"222 N 33RD ST,MILWAUKEE","{'lat': 43.03312, 'lng': -87.954582}",
710,182570692-Advised,182570692,2018-09-14 08:33:33,"2516 N 49TH ST,MKE",3,CALL FOR POLICE,Advised,"2516 N 49TH ST,MILWAUKEE","{'lat': 43.064744, 'lng': -87.974554}",
711,182570671-To be Filed,182570671,2018-09-14 08:09:58,"S 4TH ST / W BECHER ST,MKE",2,ACC PDO,To be Filed,"S 4TH ST & W BECHER ST,MILWAUKEE","{'lat': 43.006487, 'lng': -87.915433}",
712,182570771-Service in Progress,182570771,2018-09-14 08:59:28,"4315 W LISBON AV,MKE",3,FIRE,Service in Progress,"4315 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
713,182570775-Assignment Completed,182570775,2018-09-14 08:59:09,"3707 W GOOD HOPE RD,MKE",4,WELFARE CITIZEN,Assignment Completed,"3707 W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148008, 'lng': -87.95818}",
714,182570780-Advised/Referral,182570780,2018-09-14 08:58:40,"1123 N WATER ST,MKE",1,HOLDUP ALARM,Advised/Referral,"1123 N WATER ST,MILWAUKEE","{'lat': 43.045126, 'lng': -87.911402}",
715,182570777-Service in Progress,182570777,2018-09-14 08:58:23,"N 52ND ST / W CONGRESS ST,MKE",7,LOOSE ANIMAL,Service in Progress,"N 52ND ST & W CONGRESS ST,MILWAUKEE","{'lat': 43.097214, 'lng': -87.978183}",
716,182570731-Service in Progress,182570731,2018-09-14 08:58:12,"N 64TH ST / W MILL RD,MKE",4,ACC PDO,Service in Progress,"N 64TH ST & W MILL RD,MILWAUKEE","{'lat': 43.131847, 'lng': -87.990884}",
717,182570779-Service in Progress,182570779,2018-09-14 08:57:59,"5200-BLK N 33RD ST,MKE",4,SPECIAL ASSIGN,Service in Progress,"5200- N 33RD ST,MILWAUKEE","{'lat': 43.111744, 'lng': -87.954}",
718,182570770-Service in Progress,182570770,2018-09-14 08:56:35,"S 6TH ST / W LAYTON AV,MKE",6,ACC PDO,Service in Progress,"S 6TH ST & W LAYTAV,MILWAUKEE","{'lat': 42.994419, 'lng': -87.918786}",
719,182570765-Service in Progress,182570765,2018-09-14 08:56:01,"N 76TH ST / W MILL RD,MKE",4,RECK USE OF WEAP,Service in Progress,"N 76TH ST & W MILL RD,MILWAUKEE","{'lat': 43.133158, 'lng': -88.005806}",
720,182570773-Service in Progress,182570773,2018-09-14 08:55:35,"2333 N 49TH ST,MKE",3,VEHICLE MAINT,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
721,182570772-Assignment Completed,182570772,2018-09-14 08:55:28,"N 35TH ST / W JUNEAU AV,MKE",3,POLICE ADMIN,Assignment Completed,"N 35TH ST & W JUNEAU AV,MILWAUKEE","{'lat': 43.045887, 'lng': -87.957663}",
722,182570754-Unable to Locate Complainant,182570754,2018-09-14 08:55:10,"3035 N 45TH ST,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant,"3035 N 45TH ST,MILWAUKEE","{'lat': 43.07423, 'lng': -87.97013}",
723,182570743-Assignment Completed,182570743,2018-09-14 08:54:47,"W ORCHARD ST / S 5TH ST,MKE",2,INJ PERSON/SICK,Assignment Completed,"W ORCHARD ST & S 5TH ST,MILWAUKEE","{'lat': 43.016045, 'lng': -87.911193}",
724,182570746-Assignment Completed,182570746,2018-09-14 08:45:57,"2636 N NEWHALL ST,MKE",1,WELFARE CITIZEN,Assignment Completed,"2636 N NEWHALL ST,MILWAUKEE","{'lat': 43.067014, 'lng': -87.889979}",
725,182570698-Advised/Referral,182570698,2018-09-14 08:39:29,"800 W WALNUT ST,MKE",5,CALL FOR POLICE,Advised/Referral,"800 W WALNUT ST,MILWAUKEE","{'lat': 43.053795, 'lng': -87.92147}",
726,182570784-Service in Progress,182570784,2018-09-14 09:04:48,"2912 S MABBETT AV,MKE",6,BATTERY,Service in Progress,"2912 S MABBETT AV,MILWAUKEE","{'lat': 42.990731, 'lng': -87.883397}",
727,182570796-Assignment Completed,182570796,2018-09-14 09:04:31,"7101 W LISBON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"7101 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
728,182570795-Advised,182570795,2018-09-14 09:04:21,"3501 W FOREST HOME AV,MKE",6,TRAFFIC STOP,Advised,"3501 W FOREST HOME AV,MILWAUKEE","{'lat': 42.994329, 'lng': -87.958745}",
729,182570782-Service in Progress,182570782,2018-09-14 09:03:38,"N 4TH ST / W CONCORDIA AV,MKE",5,TRBL W/JUV,Service in Progress,"N 4TH ST & W CONCORDIA AV,MILWAUKEE","{'lat': 43.078837, 'lng': -87.915183}",
730,182570791-Service in Progress,182570791,2018-09-14 09:02:14,"2026 W PIERCE ST,MKE",2,FOLLOW UP,Service in Progress,"2026 W PIERCE ST,MILWAUKEE","{'lat': 43.024504, 'lng': -87.93884}",
731,182570790-City Citation(s) Issued,182570790,2018-09-14 09:02:03,"3919 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"3919 N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
732,182570786-Service in Progress,182570786,2018-09-14 09:01:43,"3871 N 25TH ST,MKE",5,INJ PERSON/SICK,Service in Progress,"3871 N 25TH ST,MILWAUKEE","{'lat': 43.087681, 'lng': -87.944981}",
733,182570785-Advised,182570785,2018-09-14 09:00:35,"4900 W CAPITOL DR,MKE",7,TS TARGETED,Advised,"4900 W CAPITOL DR,MILWAUKEE","{'lat': 43.089303, 'lng': -88.052286}",
734,182570775-Advised,182570775,2018-09-14 08:59:09,"3707 W GOOD HOPE RD,MKE",4,WELFARE CITIZEN,Advised,"3707 W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148008, 'lng': -87.95818}",
735,182570746-Advised,182570746,2018-09-14 08:45:57,"2636 N NEWHALL ST,MKE",1,WELFARE CITIZEN,Advised,"2636 N NEWHALL ST,MILWAUKEE","{'lat': 43.067014, 'lng': -87.889979}",
736,182570546-Assignment Completed,182570546,2018-09-14 08:29:52,"N 58TH ST / W CUSTER AV,MKE",4,STOLEN VEHICLE,Assignment Completed,"N 58TH ST & W CUSTER AV,MILWAUKEE","{'lat': 43.116619, 'lng': -87.985018}",
737,182570806-Service in Progress,182570806,2018-09-14 09:09:59,"1418 S MUSKEGO AV,MKE",2,BUSINESS CHECK,Service in Progress,"1418 S MUSKEGO AV,MILWAUKEE","{'lat': 43.016452, 'lng': -87.93313}",
738,182570805-Assignment Completed,182570805,2018-09-14 09:09:44,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
739,182570800-Service in Progress,182570800,2018-09-14 09:09:21,"1363 N 8TH ST,MKE",5,STOLEN VEHICLE,Service in Progress,"1363 N 8TH ST,MILWAUKEE","{'lat': 43.047977, 'lng': -87.92174}",
740,182570793-Service in Progress,182570793,2018-09-14 09:07:44,"949 N 9TH ST,MKE",1,MED RUN,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
741,182570798-Service in Progress,182570798,2018-09-14 09:05:43,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
742,182570786-Advised,182570786,2018-09-14 09:01:43,"3871 N 25TH ST,MKE",5,INJ PERSON/SICK,Advised,"3871 N 25TH ST,MILWAUKEE","{'lat': 43.087681, 'lng': -87.944981}",
743,182570815-Service in Progress,182570815,2018-09-14 09:13:33,"6680 N TEUTONIA AV,MKE",4,PROPERTY PICKUP,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
744,182570810-Assignment Completed,182570810,2018-09-14 09:12:18,"2342 N 35TH ST,MKE",3,ADDL INFO,Assignment Completed,"2342 N 35TH ST,MILWAUKEE","{'lat': 43.061759, 'lng': -87.95703}",
745,182570811-Service in Progress,182570811,2018-09-14 09:11:41,"1124 N 11TH ST,MKE",1,PROPERTY PICKUP,Service in Progress,"1124 N 11TH ST,MILWAUKEE","{'lat': 43.044886, 'lng': -87.924959}",
746,182570736-Advised,182570736,2018-09-14 08:38:49,"2623 N BUFFUM ST,MKE",5,WELFARE CITIZEN,Advised,"2623 N BUFFUM ST,MILWAUKEE","{'lat': 43.066236, 'lng': -87.906836}",
747,182570829-Assignment Completed,182570829,2018-09-14 09:19:23,"4001 N 60TH ST,MKE",7,BUSINESS CHECK,Assignment Completed,"4001 N 60TH ST,MILWAUKEE","{'lat': 43.09029, 'lng': -87.987189}",
748,182570827-Assignment Completed,182570827,2018-09-14 09:18:32,"1124 N 11TH ST,MKE",1,POLICE ADMIN,Assignment Completed,"1124 N 11TH ST,MILWAUKEE","{'lat': 43.044886, 'lng': -87.924959}",
749,182570823-Service in Progress,182570823,2018-09-14 09:18:29,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
750,182570826-Advised,182570826,2018-09-14 09:18:17,"7700 W APPLETON AV,MKE",7,TS TARGETED,Advised,"7700 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
751,182570824-Assignment Completed,182570824,2018-09-14 09:17:39,"N 27TH ST / W WISCONSIN AV,MKE",3,SUBJ WANTED,Assignment Completed,"N 27TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.039538, 'lng': -87.947712}",
752,182570820-Assignment Completed,182570820,2018-09-14 09:16:41,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
753,182570814-Service in Progress,182570814,2018-09-14 09:16:35,"11600 W HAMPTON AV,MKE",4,ACC PDO,Service in Progress,"11600 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
754,182570818-Unable to Locate Complainant,182570818,2018-09-14 09:15:46,"3679 S 61ST ST,MKE",6,CALL FOR POLICE,Unable to Locate Complainant,"3679 S 61ST ST,MILWAUKEE","{'lat': 42.977795, 'lng': -87.989365}",
755,182570803-Unable to Locate Complainant,182570803,2018-09-14 09:15:25,"8711 W MILL RD,MKE",4,ACC PDO,Unable to Locate Complainant,"8711 W MILL RD,MILWAUKEE","{'lat': 43.133503, 'lng': -88.020307}",
756,182570806-Assignment Completed,182570806,2018-09-14 09:09:59,"1418 S MUSKEGO AV,MKE",2,BUSINESS CHECK,Assignment Completed,"1418 S MUSKEGO AV,MILWAUKEE","{'lat': 43.016452, 'lng': -87.93313}",
757,182570791-Assignment Completed,182570791,2018-09-14 09:02:14,"2026 W PIERCE ST,MKE",2,FOLLOW UP,Assignment Completed,"2026 W PIERCE ST,MILWAUKEE","{'lat': 43.024504, 'lng': -87.93884}",
758,182570771-Advised/Referral,182570771,2018-09-14 08:59:28,"4315 W LISBON AV,MKE",3,FIRE,Advised/Referral,"4315 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
759,182570619-To be Filed,182570619,2018-09-14 08:51:21,"1834 W WALNUT ST,MKE",3,ENTRY AUTOS,To be Filed,"1834 W WALNUT ST,MILWAUKEE","{'lat': 43.052979, 'lng': -87.9361}",
760,182570831-Advised,182570831,2018-09-14 09:24:32,"11824 W FLAGG AV,MKE",4,ENTRY AUTOS,Advised,"11824 W FLAGG AV,MILWAUKEE","{'lat': 43.12396, 'lng': -88.059468}",
761,182570719-Service in Progress,182570719,2018-09-14 09:24:01,"2863 N HUMBOLDT BL,MKE",5,ACC PDO,Service in Progress,"2863 N HUMBOLDT BL,MILWAUKEE","{'lat': 43.070616, 'lng': -87.898157}",
762,182570804-Service in Progress,182570804,2018-09-14 09:23:59,"11601 W BROWN DEER RD,MKE",4,ACC PDO,Service in Progress,"11601 W BROWN DEER RD,MILWAUKEE","{'lat': 43.176366, 'lng': -88.056251}",
763,182570836-Advised,182570836,2018-09-14 09:22:50,"200 N 35TH ST,MKE",3,SUBJ STOP,Advised,"200 N 35TH ST,MILWAUKEE","{'lat': 43.032907, 'lng': -87.957295}",
764,182570833-Assignment Completed,182570833,2018-09-14 09:21:59,"7600 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"7600 W CAPITOL DR,MILWAUKEE","{'lat': 43.090732, 'lng': -88.008331}",
765,182570765-Advised,182570765,2018-09-14 08:56:01,"N 76TH ST / W MILL RD,MKE",4,RECK USE OF WEAP,Advised,"N 76TH ST & W MILL RD,MILWAUKEE","{'lat': 43.133158, 'lng': -88.005806}",
766,182570846-Assignment Completed,182570846,2018-09-14 09:29:33,"6828 W BROWN DEER RD,MKE",4,INJ PERSON/SICK,Assignment Completed,"6828 W BROWN DEER RD,MILWAUKEE","{'lat': 43.178537, 'lng': -87.995076}",
767,182570839-Advised,182570839,2018-09-14 09:29:21,"1243 N MILWAUKEE ST,MKE",1,THEFT,Advised,"1243 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.046718, 'lng': -87.907536}",
768,182570822-Service in Progress,182570822,2018-09-14 09:28:34,"N 36TH ST / W NORTH AV,MKE",3,ACC PI,Service in Progress,"N 36TH ST & W NORTH AV,MILWAUKEE","{'lat': 43.059244, 'lng': -87.958736}",
769,182570847-Service in Progress,182570847,2018-09-14 09:28:31,500 E OAK,1,PROPERTY PICKUP,Service in Progress,"500 E OAK, MILWAUKEE","{'lat': 42.923133, 'lng': -87.904962}",
770,182570807-Open Investigation,182570807,2018-09-14 09:27:37,"1535 N 35TH ST,MKE",3,TRBL W/SUBJ,Open Investigation,"1535 N 35TH ST,MILWAUKEE","{'lat': 43.050797, 'lng': -87.958513}",
771,182570845-Service in Progress,182570845,2018-09-14 09:27:19,"E BRADY ST / N PROSPECT AV,MKE",1,INVESTIGATION,Service in Progress,"E BRADY ST & N PROSPECT AV,MILWAUKEE","{'lat': 43.052931, 'lng': -87.892327}",
772,182570843-Service in Progress,182570843,2018-09-14 09:26:27,"2333 N 49TH ST,MKE",3,VEHICLE MAINT,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
773,182570837-Service in Progress,182570837,2018-09-14 09:26:04,"2237 E VOLLMER AV,MKE",6,SUBJ WITH WEAPON,Service in Progress,"2237 E VOLLMER AV,MILWAUKEE","{'lat': 42.981685, 'lng': -87.881152}",
774,182570841-Assignment Completed,182570841,2018-09-14 09:25:39,"125 N 25TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"125 N 25TH ST,MILWAUKEE","{'lat': 43.031394, 'lng': -87.94352}",
775,182570800-Unable to Locate Complainant,182570800,2018-09-14 09:09:21,"1363 N 8TH ST,MKE",5,STOLEN VEHICLE,Unable to Locate Complainant,"1363 N 8TH ST,MILWAUKEE","{'lat': 43.047977, 'lng': -87.92174}",
776,182570867-Service in Progress,182570867,2018-09-14 09:34:37,"8400 W CONGRESS ST,MKE",7,PARK AND WALK,Service in Progress,"8400 W CONGRESS ST,MILWAUKEE","{'lat': 43.09694, 'lng': -88.017394}",
777,182570865-Service in Progress,182570865,2018-09-14 09:34:00,"3355 N 13TH ST,MKE",5,BATTERY DV,Service in Progress,"3355 N 13TH ST,MILWAUKEE","{'lat': 43.080163, 'lng': -87.927605}",
778,182570860-Unable to Locate Complainant,182570860,2018-09-14 09:33:45,"2163 S 10TH ST,MKE",2,INJ PERSON/SICK,Unable to Locate Complainant,"2163 S 10TH ST,MILWAUKEE","{'lat': 43.005317, 'lng': -87.924797}",
779,182570861-Assignment Completed,182570861,2018-09-14 09:33:03,"1617 W NORTH AV,MKE",3,BUSINESS CHECK,Assignment Completed,"1617 W NORTH AV,MILWAUKEE","{'lat': 43.060174, 'lng': -87.932971}",
780,182570858-Service in Progress,182570858,2018-09-14 09:31:31,"2630 W JUNEAU AV,MKE",3,BATTERY DV,Service in Progress,"2630 W JUNEAU AV,MILWAUKEE","{'lat': 43.046119, 'lng': -87.947152}",
781,182570842-Service in Progress,182570842,2018-09-14 09:31:11,"N 27TH ST / W CAPITOL DR,MKE",5,RECKLESS VEHICLE,Service in Progress,"N 27TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.089801, 'lng': -87.947006}",
782,182570857-Service in Progress,182570857,2018-09-14 09:30:54,400 W ST PAUL AVE,1,BUSINESS CHECK,Service in Progress,"400 W ST PAUL AVE, MILWAUKEE","{'lat': 43.034505, 'lng': -87.916026}",
783,182570856-Assignment Completed,182570856,2018-09-14 09:30:19,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
784,182570845-Assignment Completed,182570845,2018-09-14 09:27:19,"E BRADY ST / N PROSPECT AV,MKE",1,INVESTIGATION,Assignment Completed,"E BRADY ST & N PROSPECT AV,MILWAUKEE","{'lat': 43.052931, 'lng': -87.892327}",
785,182570759-To be Filed,182570759,2018-09-14 08:52:28,"1808 N WARREN AV,MKE",1,ENTRY AUTOS,To be Filed,"1808 N WARREN AV,MILWAUKEE","{'lat': 43.054554, 'lng': -87.893303}",
786,182570878-Service in Progress,182570878,2018-09-14 09:39:57,"1503 W HOPKINS ST,MKE",5,FOLLOW UP,Service in Progress,"1503 W HOPKINS ST,MILWAUKEE","{'lat': 43.070432, 'lng': -87.931668}",
787,182570877-Service in Progress,182570877,2018-09-14 09:39:01,"3191 S 83RD ST,MKE",6,WELFARE CITIZEN,Service in Progress,"3191 S 83RD ST,MILWAUKEE","{'lat': 42.986133, 'lng': -88.016424}",
788,182570876-Assignment Completed,182570876,2018-09-14 09:38:53,"2512 N 35TH ST,MKE",3,FOLLOW UP,Assignment Completed,"2512 N 35TH ST,MILWAUKEE","{'lat': 43.064618, 'lng': -87.957035}",
789,182570874-Service in Progress,182570874,2018-09-14 09:38:13,"3000 W CANAL ST,MKE",3,VEHICLE MAINT,Service in Progress,"3000 W CANAL ST,MILWAUKEE","{'lat': 43.031311, 'lng': -87.951659}",
790,182570868-Advised,182570868,2018-09-14 09:37:31,"1215 S 20TH ST,MKE",2,THEFT FROM PERSN,Advised,"1215 S 20TH ST,MILWAUKEE","{'lat': 43.018685, 'lng': -87.938401}",
791,182570858-Assignment Completed,182570858,2018-09-14 09:31:31,"2630 W JUNEAU AV,MKE",3,BATTERY DV,Assignment Completed,"2630 W JUNEAU AV,MILWAUKEE","{'lat': 43.046119, 'lng': -87.947152}",
792,182570857-Assignment Completed,182570857,2018-09-14 09:30:54,"400 W ST PAUL AV,MKE",1,BUSINESS CHECK,Assignment Completed,"400 W ST PAUL AV,MILWAUKEE","{'lat': 43.034505, 'lng': -87.916026}",
793,182570837-Advised,182570837,2018-09-14 09:26:04,"2237 E VOLLMER AV,MKE",6,SUBJ WITH WEAPON,Advised,"2237 E VOLLMER AV,MILWAUKEE","{'lat': 42.981685, 'lng': -87.881152}",
794,182570804-Assignment Completed,182570804,2018-09-14 09:23:59,"11601 W BROWN DEER RD,MKE",4,ACC PDO,Assignment Completed,"11601 W BROWN DEER RD,MILWAUKEE","{'lat': 43.176366, 'lng': -88.056251}",
795,182570784-Assignment Completed,182570784,2018-09-14 09:04:48,"2912 S MABBETT AV,MKE",6,BATTERY,Assignment Completed,"2912 S MABBETT AV,MILWAUKEE","{'lat': 42.990731, 'lng': -87.883397}",
796,182570782-Advised,182570782,2018-09-14 09:03:38,"N 4TH ST / W CONCORDIA AV,MKE",5,TRBL W/JUV,Advised,"N 4TH ST & W CONCORDIA AV,MILWAUKEE","{'lat': 43.078837, 'lng': -87.915183}",
797,182570731-To be Filed,182570731,2018-09-14 08:58:12,"N 64TH ST / W MILL RD,MKE",4,ACC PDO,To be Filed,"N 64TH ST & W MILL RD,MILWAUKEE","{'lat': 43.131847, 'lng': -87.990884}",
798,182570770-To be Filed,182570770,2018-09-14 08:56:35,"S 6TH ST / W LAYTON AV,MKE",6,ACC PDO,To be Filed,"S 6TH ST & W LAYTAV,MILWAUKEE","{'lat': 42.994419, 'lng': -87.918786}",
799,182570899-Service in Progress,182570899,2018-09-14 09:44:56,"N 4TH ST / W KILBOURN AV,MKE",1,TRAFFIC STOP,Service in Progress,"N 4TH ST & W KILBOURN AV,MILWAUKEE","{'lat': 43.052555, 'lng': -87.915782}",
800,182570893-Unable to Locate Complainant,182570893,2018-09-14 09:44:33,"754 S 26TH ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant,"754 S 26TH ST,MILWAUKEE","{'lat': 43.022886, 'lng': -87.945915}",
801,182570896-Assignment Completed,182570896,2018-09-14 09:44:14,"2323 N MARTIN L KING JR DR,MKE",5,BUSINESS CHECK,Assignment Completed,"2323 N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
802,182570889-Service in Progress,182570889,2018-09-14 09:42:32,"7315 W APPLETON AV,MKE",7,SPECIAL ASSIGN,Service in Progress,"7315 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
803,182570885-Unable to Locate Complainant,182570885,2018-09-14 09:42:04,"2144 S 30TH ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant,"2144 S 30TH ST,MILWAUKEE","{'lat': 43.005901, 'lng': -87.951568}",
804,182570871-False Alarm,182570871,2018-09-14 09:41:25,"E POTTER AV / S KINNICKINNIC AV,MKE",6,BURGLAR ALARM,False Alarm,"E POTTER AVE & S KINNICKINNIC AV,MILWAUKEE","{'lat': 42.997152, 'lng': -87.898913}",
805,182570882-Assignment Completed,182570882,2018-09-14 09:41:14,1609 E NORTH,1,BUSINESS CHECK,Assignment Completed,"1609 E NORTH, MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
806,182570865-Advised/Referral,182570865,2018-09-14 09:34:00,"3355 N 13TH ST,MKE",5,BATTERY DV,Advised/Referral,"3355 N 13TH ST,MILWAUKEE","{'lat': 43.080163, 'lng': -87.927605}",
807,182570858-Advised/Referral,182570858,2018-09-14 09:31:31,"2630 W JUNEAU AV,MKE",3,BATTERY DV,Advised/Referral,"2630 W JUNEAU AV,MILWAUKEE","{'lat': 43.046119, 'lng': -87.947152}",
808,182570804-Advised/Referral,182570804,2018-09-14 09:23:59,"11601 W BROWN DEER RD,MKE",4,ACC PDO,Advised/Referral,"11601 W BROWN DEER RD,MILWAUKEE","{'lat': 43.176366, 'lng': -88.056251}",
809,182570840-Service in Progress,182570840,2018-09-14 09:47:22,"1248 N 12TH LA,MKE",3,TRBL W/SUBJ,Service in Progress,"1248 N 12TH LA,MILWAUKEE",,"{'input': {'address_components': {'number': '1248', 'city': 'Milwaukee', 'state': 'LA', 'country': 'US'}, 'formatted_address': '1248, Milwaukee, LA'}, 'results': []}"
810,182570903-Unable to Locate Complainant,182570903,2018-09-14 09:47:08,"1610 W WALNUT ST,MKE",3,SUBJ WANTED,Unable to Locate Complainant,"1610 W WALNUT ST,MILWAUKEE","{'lat': 43.052954, 'lng': -87.933077}",
811,182570883-Service in Progress,182570883,2018-09-14 09:46:07,"1623 S 38TH ST,MKE",2,CRUELTY ANIMAL,Service in Progress,"1623 S 38TH ST,MILWAUKEE","{'lat': 43.013598, 'lng': -87.963332}",
812,182570895-Service in Progress,182570895,2018-09-14 09:45:08,"749 W STATE ST,MKE",1,MED RUN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
