,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
596,182620518-Unable to Locate Complainant,182620518,2018-09-19 08:10:02,"1002 W MAPLE ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant,"1002 W MAPLE ST, MILWAUKEE, WI","{'lat': 43.011463, 'lng': -87.92445}",
597,182620546-Advised,182620546,2018-09-19 07:50:30,"4058 S 77TH ST,MKE",6,ENTRY AUTOS,Advised,"4058 S 77TH ST, MILWAUKEE, WI","{'lat': 42.971873, 'lng': -88.009135}",
598,182611716-Service in Progress,182611716,2018-09-19 08:19:31,"5143 S 21ST ST,MKE",6,DOCUMENTED CALL,Service in Progress,"5143 S 21ST ST, MILWAUKEE, WI","{'lat': 42.950934, 'lng': -87.942055}",
599,182620595-Service in Progress,182620595,2018-09-19 08:18:35,"4715 W VLIET ST,MKE",3,SUBJ WITH WEAPON,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
600,182620602-Assignment Completed,182620602,2018-09-19 08:17:05,"3248 S 26TH ST,MKE",6,MEET GOVT AGENCY,Assignment Completed,"3248 S 26TH ST, MILWAUKEE, WI","{'lat': 42.985485, 'lng': -87.946549}",
601,182620529-Service in Progress,182620529,2018-09-19 08:17:01,"2750 N 2ND ST,MKE",5,STOLEN VEHICLE,Service in Progress,"2750 N 2ND ST, MILWAUKEE, WI","{'lat': 43.068693, 'lng': -87.91204}",
602,182620609-Service in Progress,182620609,2018-09-19 08:16:27,"1800 W COLLEGE AV,MKE",6,SPECIAL ASSIGN,Service in Progress,"1800 W COLLEGE AV, MILWAUKEE, WI","{'lat': 42.930434, 'lng': -87.935703}",
603,182620608-Service in Progress,182620608,2018-09-19 08:16:18,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
604,182620607-Service in Progress,182620607,2018-09-19 08:16:06,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
605,182620386-Service in Progress,182620386,2018-09-19 08:15:50,"5507 N HOPKINS ST,MKE",4,STOLEN VEHICLE,Service in Progress,"5507 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.11757, 'lng': -87.965735}",
606,182620601-Service in Progress,182620601,2018-09-19 08:15:42,"2027 W LAPHAM ST,MKE",2,ENTRY,Service in Progress,"2027 W LAPHAM ST, MILWAUKEE, WI","{'lat': 43.013921, 'lng': -87.938893}",
607,182620503-Service in Progress,182620503,2018-09-19 08:15:34,"N 46TH ST / W LISBON AV,MKE",3,BATTERY DV,Service in Progress,"N 46TH ST & W LISBAV, MILWAUKEE, WI","{'lat': 43.082525, 'lng': -87.970748}",
608,182620605-Service in Progress,182620605,2018-09-19 08:15:21,"1017 N 12TH ST,MKE",3,ASSIGNMENT,Service in Progress,"1017 N 12TH ST,MILWAUKEE","{'lat': 43.043744, 'lng': -87.927878}",
609,182620604-Service in Progress,182620604,2018-09-19 08:15:11,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
610,182620568-To be Filed,182620568,2018-09-19 07:58:53,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
611,182620541-Assignment Completed,182620541,2018-09-19 07:46:35,4844 N IROQUOIS DR,1,FOLLOW UP,Assignment Completed,"4844 N IROQUOIS DR, MILWAUKEE, WI","{'lat': 43.105151, 'lng': -87.915354}",
612,182620616-City Citation(s) Issued,182620616,2018-09-19 08:24:14,"3300 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"3300 S 27TH ST,MILWAUKEE","{'lat': 42.984703, 'lng': -87.947747}",
613,182620615-Service in Progress,182620615,2018-09-19 08:23:55,"N 54TH ST / W VLIET ST,MKE",3,COMMUNITY MTNG,Service in Progress,"N 54TH ST & W VLIET ST, MILWAUKEE, WI","{'lat': 43.049329, 'lng': -87.981098}",
614,182620560-Service in Progress,182620560,2018-09-19 08:22:03,"1435 W ARTHUR AV,MKE",2,TRBL W/SUBJ,Service in Progress,"1435 W ARTHUR AV, MILWAUKEE, WI","{'lat': 42.998978, 'lng': -87.930922}",
615,182620449-Advised,182620449,2018-09-19 08:21:22,"3124 S 8TH ST,MKE",6,ACC PDO,Advised,"3124 S 8TH ST, MILWAUKEE, WI","{'lat': 42.987607, 'lng': -87.921115}",
616,182620575-Service in Progress,182620575,2018-09-19 08:21:15,"2911 E HAMPSHIRE ST,MKE",1,ENTRY,Service in Progress,"2911 E HAMPSHIRE ST, MILWAUKEE, WI","{'lat': 43.075422, 'lng': -87.874021}",
617,182620536-Service in Progress,182620536,2018-09-19 08:21:03,"3331 W JUNEAU AV,MKE",3,DEAD ON ENTRY,Service in Progress,"3331 W JUNEAU AV, MILWAUKEE, WI","{'lat': 43.045557, 'lng': -87.956071}",
618,182620610-Advised,182620610,2018-09-19 08:20:57,"1231 W COLLEGE AV,OCR",OUT,TRAFFIC STOP,Advised,"1231 W COLLEGE AV,OCR, MILWAUKEE, WI","{'lat': 42.9301, 'lng': -87.928167}",
619,182620609-Assignment Completed,182620609,2018-09-19 08:16:27,"1800 W COLLEGE AV,MKE",6,SPECIAL ASSIGN,Assignment Completed,"1800 W COLLEGE AV, MILWAUKEE, WI","{'lat': 42.930434, 'lng': -87.935703}",
620,182620582-Assignment Completed,182620582,2018-09-19 08:09:03,"N 27TH ST / W VIENNA AV,MKE",5,ACC PDO,Assignment Completed,"N 27TH ST & W VIENNA AV, MILWAUKEE, WI","{'lat': 43.086193, 'lng': -87.947099}",
621,182620577-Assignment Completed,182620577,2018-09-19 08:03:00,"6839 N DARIEN ST,MKE",4,FOLLOW UP,Assignment Completed,"6839 N DARIEN ST, MILWAUKEE, WI","{'lat': 43.141988, 'lng': -87.957767}",
622,182620636-Service in Progress,182620636,2018-09-19 08:29:41,"2638 N 19TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"2638 N 19TH ST, MILWAUKEE, WI","{'lat': 43.066839, 'lng': -87.935826}",
623,182620635-Service in Progress,182620635,2018-09-19 08:28:36,"245 W LINCOLN AV,MKE",2,INVESTIGATION,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
624,182620634-Assignment Completed,182620634,2018-09-19 08:28:08,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
625,182620625-Service in Progress,182620625,2018-09-19 08:27:51,"1560 W PIERCE ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress,"1560 W PIERCE ST, MILWAUKEE, WI","{'lat': 43.024493, 'lng': -87.932199}",
626,182620527-Service in Progress,182620527,2018-09-19 08:27:46,"528 S 64TH ST,MKE",3,BATTERY DV,Service in Progress,"528 S 64TH ST, MILWAUKEE, WI","{'lat': 43.026271, 'lng': -87.992007}",
627,182620620-Service in Progress,182620620,2018-09-19 08:27:22,"7012 W APPLETON AV,MKE",7,SUBJ WITH GUN,Service in Progress,"7012 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
628,182620626-Service in Progress,182620626,2018-09-19 08:26:58,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
629,182620627-Service in Progress,182620627,2018-09-19 08:26:58,5859 S 13TH ST,SPD,TRAFFIC STOP,Service in Progress,"5859 S 13TH ST, MILWAUKEE, WI","{'lat': 42.938194, 'lng': -87.929838}",
630,182620618-Service in Progress,182620618,2018-09-19 08:26:24,"N 46TH ST / W NORTH AV,MKE",3,VIOL REST ORDER,Service in Progress,"N 46TH ST & W NORTH AV, MILWAUKEE, WI","{'lat': 43.059708, 'lng': -87.971294}",
631,182620624-Assignment Completed,182620624,2018-09-19 08:26:21,"2920 N 4TH ST,MKE",5,ASSIGNMENT,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
632,182620621-Service in Progress,182620621,2018-09-19 08:25:49,"2849 N 19TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress,"2849 N 19TH ST, MILWAUKEE, WI","{'lat': 43.070763, 'lng': -87.937049}",
633,182620619-Service in Progress,182620619,2018-09-19 08:25:09,"N 17TH ST / W FOND DU LAC AV,MKE",3,PROPERTY PICKUP,Service in Progress,"N 17TH ST & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.056871, 'lng': -87.933961}",
634,182620654-City Citation(s) Issued,182620654,2018-09-19 08:34:54,"4510 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"4510 W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988646, 'lng': -87.970774}",
635,182620652-Service in Progress,182620652,2018-09-19 08:34:31,"8400 N SERVITE DR,MKE",4,SPECIAL ASSIGN,Service in Progress,"8400 N SERVITE DR, MILWAUKEE, WI","{'lat': 43.171272, 'lng': -88.006492}",
636,182620639-Service in Progress,182620639,2018-09-19 08:34:13,"S 68TH ST / W MONTANA ST,MKE",6,TRAFFIC HAZARD,Service in Progress,"S 68TH ST & W MONTANA ST, MILWAUKEE, WI","{'lat': 42.993795, 'lng': -87.997588}",
637,182620649-Service in Progress,182620649,2018-09-19 08:33:34,"215 N 35TH ST,MKE",3,OUT OF SERVICE,Service in Progress,"215 N 35TH ST, MILWAUKEE, WI","{'lat': 43.033172, 'lng': -87.958031}",
638,182620647-Assignment Completed,182620647,2018-09-19 08:32:49,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
639,182620640-Service in Progress,182620640,2018-09-19 08:32:10,"S 32ND ST / W BECHER ST,MKE",2,SUSP PERS/AUTO,Service in Progress,"S 32ND ST & W BECHER ST, MILWAUKEE, WI","{'lat': 43.006692, 'lng': -87.954139}",
640,182620633-Service in Progress,182620633,2018-09-19 08:30:58,"4478 N 26TH ST,MKE",5,WELFARE CITIZEN,Service in Progress,"4478 N 26TH ST, MILWAUKEE, WI","{'lat': 43.0987, 'lng': -87.945358}",
641,182620606-Advised,182620606,2018-09-19 08:30:31,"1263 N 45TH ST,MKE",3,FAMILY TROUBLE,Advised,"1263 N 45TH ST, MILWAUKEE, WI","{'lat': 43.04728, 'lng': -87.970498}",
642,182620529-Unable to Locate Complainant,182620529,2018-09-19 08:17:01,"2750 N 2ND ST,MKE",5,STOLEN VEHICLE,Unable to Locate Complainant,"2750 N 2ND ST, MILWAUKEE, WI","{'lat': 43.068693, 'lng': -87.91204}",
643,182620386-Unable to Locate Complainant,182620386,2018-09-19 08:15:50,"5507 N HOPKINS ST,MKE",4,STOLEN VEHICLE,Unable to Locate Complainant,"5507 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.11757, 'lng': -87.965735}",
644,182620603-Unable to Locate Complainant,182620603,2018-09-19 08:38:49,"2406 S 16TH ST,MKE",2,FAMILY TROUBLE,Unable to Locate Complainant,"2406 S 16TH ST, MILWAUKEE, WI","{'lat': 43.001016, 'lng': -87.933157}",
645,182620656-Advised/Referral,182620656,2018-09-19 08:38:47,"3673 S 15TH PL,MKE",6,SUSP PERS/AUTO,Advised/Referral,"3673 S 15TH PL, MILWAUKEE, WI","{'lat': 42.977573, 'lng': -87.933018}",
646,182620659-Service in Progress,182620659,2018-09-19 08:38:43,"S 9TH ST / W NATIONAL AV,MKE",2,ACC PDO,Service in Progress,"S 9TH ST & W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.02322, 'lng': -87.922542}",
647,182620643-Service in Progress,182620643,2018-09-19 08:37:33,"4238 N 47TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"4238 N 47TH ST, MILWAUKEE, WI","{'lat': 43.094403, 'lng': -87.971168}",
648,182620651-Advised,182620651,2018-09-19 08:36:20,"8200 W DENVER AV,MKE",4,PROPERTY DAMAGE,Advised,"8200 W DENVER AV, MILWAUKEE, WI","{'lat': 43.144168, 'lng': -88.013644}",
649,182620655-City Citation(s) Issued,182620655,2018-09-19 08:35:16,"3033 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"3033 S 27TH ST, MILWAUKEE, WI","{'lat': 42.989778, 'lng': -87.948525}",
650,182620627-To be Filed,182620627,2018-09-19 08:26:58,5859 S 13TH ST,SPD,TRAFFIC STOP,To be Filed,"5859 S 13TH ST, MILWAUKEE, WI","{'lat': 42.938194, 'lng': -87.929838}",
651,182620619-Assignment Completed,182620619,2018-09-19 08:25:09,"N 17TH ST / W FOND DU LAC AV,MKE",3,PROPERTY PICKUP,Assignment Completed,"N 17TH ST & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.056871, 'lng': -87.933961}",
652,182620601-Assignment Completed,182620601,2018-09-19 08:15:42,"2027 W LAPHAM ST,MKE",2,ENTRY,Assignment Completed,"2027 W LAPHAM ST, MILWAUKEE, WI","{'lat': 43.013921, 'lng': -87.938893}",
653,182620503-Unable to Locate Complainant,182620503,2018-09-19 08:15:34,"N 46TH ST / W LISBON AV,MKE",3,BATTERY DV,Unable to Locate Complainant,"N 46TH ST & W LISBAV, MILWAUKEE, WI","{'lat': 43.082525, 'lng': -87.970748}",
654,182620604-To be Filed,182620604,2018-09-19 08:15:11,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
655,182620594-Assignment Completed,182620594,2018-09-19 08:11:52,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
656,182620672-City Citation(s) Issued,182620672,2018-09-19 08:43:40,"3121 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"3121 S 27TH ST, MILWAUKEE, WI","{'lat': 42.988172, 'lng': -87.94853}",
657,182620669-Service in Progress,182620669,2018-09-19 08:43:14,"N 85TH ST / W CAPITOL DR,MKE",7,FIGHT,Service in Progress,"N 85TH ST & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089815, 'lng': -88.018901}",
658,182620667-Service in Progress,182620667,2018-09-19 08:42:09,"3264 N 17TH ST,MKE",5,BATTERY DV,Service in Progress,"3264 N 17TH ST, MILWAUKEE, WI","{'lat': 43.078304, 'lng': -87.931903}",
659,182620617-Unable to Locate Complainant,182620617,2018-09-19 08:41:22,"S 70TH ST / W ADLER ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant,"S 70TH ST & W ADLER ST, MILWAUKEE, WI","{'lat': 43.028456, 'lng': -87.999876}",
660,182620661-Service in Progress,182620661,2018-09-19 08:41:21,"2749 N 16TH ST,MKE",5,SUBJ WANTED,Service in Progress,"2749 N 16TH ST, MILWAUKEE, WI","{'lat': 43.068899, 'lng': -87.933509}",
661,182620663-Service in Progress,182620663,2018-09-19 08:40:33,"3626 W FOND DU LAC AV,MKE",7,SPECIAL ASSIGN,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
662,182620680-Unable to Locate Complainant,182620680,2018-09-19 08:48:59,"3470 S 16TH ST,MKE",6,FOLLOW UP,Unable to Locate Complainant,"3470 S 16TH ST, MILWAUKEE, WI","{'lat': 42.981363, 'lng': -87.933493}",
663,182620670-Service in Progress,182620670,2018-09-19 08:48:19,"9226 W SHERIDAN AV,MKE",4,SUBJ WITH WEAPON,Service in Progress,"9226 W SHERIDAN AV, MILWAUKEE, WI","{'lat': 43.118773, 'lng': -88.027979}",
664,182620674-Advised/Referral,182620674,2018-09-19 08:46:16,"2019 S 7TH ST,MKE",2,ENTRY,Advised/Referral,"2019 S 7TH ST, MILWAUKEE, WI","{'lat': 43.007818, 'lng': -87.920325}",
665,182620675-Assignment Completed,182620675,2018-09-19 08:45:19,"2350 N 39TH ST,MKE",3,FOLLOW UP,Assignment Completed,"2350 N 39TH ST, MILWAUKEE, WI","{'lat': 43.061756, 'lng': -87.96159}",
666,182620658-Unable to Locate Complainant,182620658,2018-09-19 08:45:12,"4117 N 26TH ST,MKE",5,FAMILY TROUBLE,Unable to Locate Complainant,"4117 N 26TH ST, MILWAUKEE, WI","{'lat': 43.091978, 'lng': -87.945964}",
667,182620673-Advised,182620673,2018-09-19 08:45:04,"8500 N SERVITE DR,MKE",4,TRAFFIC STOP,Advised,"8500 N SERVITE DR, MILWAUKEE, WI","{'lat': 43.172931, 'lng': -88.008133}",
668,182620639-Assignment Completed,182620639,2018-09-19 08:34:13,"S 68TH ST / W MONTANA ST,MKE",6,TRAFFIC HAZARD,Assignment Completed,"S 68TH ST & W MONTANA ST, MILWAUKEE, WI","{'lat': 42.993795, 'lng': -87.997588}",
669,182620608-Assignment Completed,182620608,2018-09-19 08:16:18,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
670,182620689-Service in Progress,182620689,2018-09-19 08:54:22,"525 E CHICAGO ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"525 E CHICAGO ST, MILWAUKEE, WI","{'lat': 43.032649, 'lng': -87.903616}",
671,182620687-Advised,182620687,2018-09-19 08:53:44,"3557 N MARTIN L KING JR DR,MKE",5,TS TARGETED,Advised,"3557 N DOCTOR M.L.K. DR, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
672,182620685-Service in Progress,182620685,2018-09-19 08:53:18,"7501 N GRANVILLE RD,MKE",4,FOLLOW UP,Service in Progress,"7501 N GRANVILLE RD,MILWAUKEE","{'lat': 43.154667, 'lng': -88.031901}",
673,182620683-Advised,182620683,2018-09-19 08:52:56,"N 92ND ST / W GRANTOSA DR,MKE",7,RECKLESS VEHICLE,Advised,"N 92ND ST & W GRANTOSA DR, MILWAUKEE, WI","{'lat': 43.099553, 'lng': -88.027599}",
674,182620514-Open Investigation,182620514,2018-09-19 08:10:47,"1933 S 30TH ST,MKE",2,LOOSE ANIMAL,Open Investigation,"1933 S 30TH ST, MILWAUKEE, WI","{'lat': 43.009572, 'lng': -87.951903}",
675,182620579-Advised,182620579,2018-09-19 08:09:25,"2108 W BOLIVAR AV,MKE",6,ENTRY AUTOS,Advised,"2108 W BOLIVAR AV, MILWAUKEE, WI","{'lat': 42.967025, 'lng': -87.940438}",
676,182620559-Advised,182620559,2018-09-19 08:01:00,"5762 N 99TH ST,MKE",4,SUBJ WITH GUN,Advised,"5762 N 99TH ST, MILWAUKEE, WI","{'lat': 43.122643, 'lng': -88.035251}",
677,182620690-Service in Progress,182620690,2018-09-19 08:55:42,WASHINGTON HIGH,OCOE,SCHL MONITORING,Service in Progress,"WASHINGTHIGH, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
678,182620678-Assignment Completed,182620678,2018-09-19 08:55:35,"11500 W GOOD HOPE RD,MKE",4,WELFARE CITIZEN,Assignment Completed,"11500 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.146835, 'lng': -88.05487}",
679,182620605-Assignment Completed,182620605,2018-09-19 08:15:21,"1017 N 12TH ST,MKE",3,ASSIGNMENT,Assignment Completed,"1017 N 12TH ST,MILWAUKEE","{'lat': 43.043744, 'lng': -87.927878}",
680,182620590-Service in Progress,182620590,2018-09-19 09:04:52,"921 S 28TH ST,MKE",2,STOLEN VEHICLE,Service in Progress,"921 S 28TH ST, MILWAUKEE, WI","{'lat': 43.021505, 'lng': -87.949355}",
681,182620682-Advised,182620682,2018-09-19 09:04:36,"3301 S 18TH ST,MKE",6,ENTRY AUTOS,Advised,"3301 S 18TH ST, MILWAUKEE, WI","{'lat': 42.98463, 'lng': -87.936415}",
682,182620711-Assignment Completed,182620711,2018-09-19 09:04:28,D1,1,RETURN STATION,Assignment Completed,"D1, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
683,182620665-Service in Progress,182620665,2018-09-19 09:01:39,"1421 W GREENFIELD AV,MKE",2,MEET GOVT AGENCY,Service in Progress,"1421 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016731, 'lng': -87.929955}",
684,182620706-Service in Progress,182620706,2018-09-19 09:01:37,"245 W LINCOLN AV,MKE",2,INVESTIGATION,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
685,182620705-Service in Progress,182620705,2018-09-19 09:01:25,"933 W HIGHLAND AV,MKE",1,PHOTO ASSIGN,Service in Progress,"933 W HIGHLAND AV, MILWAUKEE, WI","{'lat': 43.043989, 'lng': -87.923514}",
