,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
658,182610661-Assignment Completed,182610661,2018-09-18 09:02:26,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
659,182610685-Assignment Completed,182610685,2018-09-18 09:13:21,"520 W MC KINLEY AV,MKE",1,FOLLOW UP,Assignment Completed,"520 W MC KINLEY AV, MILWAUKEE, WI","{'lat': 43.047482, 'lng': -87.917706}",
660,182610683-Service in Progress,182610683,2018-09-18 09:12:32,"4201 N 27TH ST,MKE",5,FOLLOW UP,Service in Progress,"4201 N 27TH ST, MILWAUKEE, WI","{'lat': 43.093136, 'lng': -87.948857}",
661,182610681-Service in Progress,182610681,2018-09-18 09:12:10,"6000 N TEUTONIA AV,MKE",4,PATROL,Service in Progress,"6000 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.128012, 'lng': -87.949265}",
662,182610675-Unable to Locate Complainant,182610675,2018-09-18 09:11:45,"5230 N 42ND ST,MKE",4,ROBBERY ARMED,Unable to Locate Complainant,"5230 N 42ND ST, MILWAUKEE, WI","{'lat': 43.112678, 'lng': -87.964752}",
663,182610680-Service in Progress,182610680,2018-09-18 09:11:24,"4801 W CHAMBERS ST,MKE",7,TRAFFIC STOP,Service in Progress,"4801 W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073587, 'lng': -87.973599}",
664,182610592-To be Filed,182610592,2018-09-18 08:30:35,"S 5TH ST / W MITCHELL ST,MKE",2,ACC UNKN INJ,To be Filed,"S 5TH ST & W MITCHELL ST, MILWAUKEE, WI","{'lat': 43.012302, 'lng': -87.916812}",
665,182610691-Open Investigation,182610691,2018-09-18 09:17:49,"1936 S 7TH ST,MKE",2,FOLLOW UP,Open Investigation,"1936 S 7TH ST, MILWAUKEE, WI","{'lat': 43.009235, 'lng': -87.919493}",
666,182610690-Service in Progress,182610690,2018-09-18 09:16:40,"1127 W GREENFIELD AV,MKE",2,SUBJ STOP,Service in Progress,"1127 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016735, 'lng': -87.926187}",
667,182610688-Assignment Completed,182610688,2018-09-18 09:15:36,"1750 N LINCOLN MEMORIAL DR,MKE",1,INVESTIGATION,Assignment Completed,"1750 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.052832, 'lng': -87.884905}",
668,182610680-Advised,182610680,2018-09-18 09:11:24,"4801 W CHAMBERS ST,MKE",7,TRAFFIC STOP,Advised,"4801 W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073587, 'lng': -87.973599}",
669,182610702-Assignment Completed,182610702,2018-09-18 09:23:34,"3939 W HIGHLAND BL,MKE",3,ACC UNKN INJ,Assignment Completed,"3939 W HIGHLAND BL, MILWAUKEE, WI","{'lat': 43.043915, 'lng': -87.961803}",
670,182610693-Assignment Completed,182610693,2018-09-18 09:22:32,"5952 N 84TH ST,MKE",4,SUSP PERS/AUTO,Assignment Completed,"5952 N 84TH ST, MILWAUKEE, WI","{'lat': 43.126215, 'lng': -88.015448}",
671,182610699-Advised,182610699,2018-09-18 09:21:47,"4718 N 23RD ST,MKE",7,PROPERTY DAMAGE,Advised,"4718 N 23RD ST, MILWAUKEE, WI","{'lat': 43.102814, 'lng': -87.940053}",
672,182610674-Service in Progress,182610674,2018-09-18 09:21:44,"N SWAN RD / W BROWN DEER RD,MKE",4,ACC PI,Service in Progress,"N SWAN RD & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
673,182610698-Service in Progress,182610698,2018-09-18 09:20:35,"N 31ST ST / W GALENA ST,MKE",3,POLICE ADMIN,Service in Progress,"N 31ST ST & W GALENA ST, MILWAUKEE, WI","{'lat': 43.051456, 'lng': -87.952922}",
674,182610482-Advised,182610482,2018-09-18 09:01:12,"5736 N 63RD ST,MKE",4,TRBL W/SUBJ,Advised,"5736 N 63RD ST,MILWAUKEE","{'lat': 43.122239, 'lng': -87.988936}",
675,182610713-Service in Progress,182610713,2018-09-18 09:29:36,"2329 S 5TH PL,MKE",2,FOLLOW UP,Service in Progress,"2329 S 5TH PL, MILWAUKEE, WI","{'lat': 43.002079, 'lng': -87.918046}",
676,182610672-Service in Progress,182610672,2018-09-18 09:29:15,"N 75TH ST / W CARMEN AV,MKE",4,TRBL W/JUV,Service in Progress,"N 75TH ST & W CARMEN AV, MILWAUKEE, WI","{'lat': 43.123211, 'lng': -88.004655}",
677,182610711-Service in Progress,182610711,2018-09-18 09:29:02,D1,1,RETURN STATION,Service in Progress,"D1, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
678,182610676-Service in Progress,182610676,2018-09-18 09:28:00,"2406 S 17TH ST,MKE",2,STOLEN VEHICLE,Service in Progress,"2406 S 17TH ST, MILWAUKEE, WI","{'lat': 43.001003, 'lng': -87.93423}",
679,182610710-Advised,182610710,2018-09-18 09:27:40,"1814 W HOWARD AV,MKE",6,TRAFFIC STOP,Advised,"1814 W HOWARD AV, MILWAUKEE, WI","{'lat': 42.974146, 'lng': -87.936882}",
680,182610708-Service in Progress,182610708,2018-09-18 09:27:36,"619 W WALNUT ST,MKE",5,PROPERTY PICKUP,Service in Progress,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
681,182610686-Advised,182610686,2018-09-18 09:27:33,"1200 W KEEFE AV,MKE",5,TRBL W/SUBJ,Advised,"1200 W KEEFE AV,MILWAUKEE","{'lat': 43.081827, 'lng': -87.926224}",
682,182610619-Unable to Locate Complainant,182610619,2018-09-18 09:26:54,"1409 S 31ST ST,MKE",2,FAMILY TROUBL-DV,Unable to Locate Complainant,"1409 S 31ST ST, MILWAUKEE, WI","{'lat': 43.016609, 'lng': -87.952918}",
683,182610679-Service in Progress,182610679,2018-09-18 09:26:52,"3227 N HUMBOLDT BL,MKE",5,ENTRY,Service in Progress,"3227 N HUMBOLDT BL, MILWAUKEE, WI","{'lat': 43.077118, 'lng': -87.898036}",
684,182610604-To be Filed,182610604,2018-09-18 08:31:41,"1216 N 13TH ST,MKE",3,ABAND/STOLEN PRO,To be Filed,"1216 N 13TH ST, MILWAUKEE, WI","{'lat': 43.046379, 'lng': -87.928317}",
685,182610563-Service in Progress,182610563,2018-09-18 09:34:39,"3003 W CARMEN AV,MKE",4,TRBL W/JUV,Service in Progress,"3003 W CARMEN AV, MILWAUKEE, WI","{'lat': 43.122514, 'lng': -87.949914}",
686,182610719-Service in Progress,182610719,2018-09-18 09:32:58,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
687,182610716-Service in Progress,182610716,2018-09-18 09:31:02,3500 W FOND DU LAC,7,PARK AND WALK,Service in Progress,"3500 W FOND DU LAC, MILWAUKEE, WI","{'lat': 43.075661, 'lng': -87.957466}",
688,182610707-Service in Progress,182610707,2018-09-18 09:30:48,"208 E CAPITOL DR,MKE",5,ACC PDO,Service in Progress,"208 E CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089577, 'lng': -87.908789}",
689,182610672-Assignment Completed,182610672,2018-09-18 09:29:15,"N 75TH ST / W CARMEN AV,MKE",4,TRBL W/JUV,Assignment Completed,"N 75TH ST & W CARMEN AV, MILWAUKEE, WI","{'lat': 43.123211, 'lng': -88.004655}",
690,182610726-Service in Progress,182610726,2018-09-18 09:39:09,6400 W CAPITOL,7,TRAFFIC STOP,Service in Progress,"6400 W CAPITOL, MILWAUKEE, WI","{'lat': 43.090304, 'lng': -87.99216}",
691,182610723-Service in Progress,182610723,2018-09-18 09:38:45,"5211 W WASHINGTON BL,MKE",3,WELFARE CITIZEN,Service in Progress,"5211 W WASHINGTBL, MILWAUKEE, WI","{'lat': 43.05259, 'lng': -87.979164}",
692,182610722-Service in Progress,182610722,2018-09-18 09:35:41,"8045 N 76TH ST,MKE",4,FOLLOW UP,Service in Progress,"8045 N 76TH ST, MILWAUKEE, WI","{'lat': 43.164193, 'lng': -88.005247}",
693,182610720-Service in Progress,182610720,2018-09-18 09:35:35,"1428 W MINERAL ST,MKE",2,BATTERY DV,Service in Progress,"1428 W MINERAL ST, MILWAUKEE, WI","{'lat': 43.021454, 'lng': -87.930148}",
694,182610747-Service in Progress,182610747,2018-09-18 09:44:34,"1901 E NORTH AV,MKE",1,SPECIAL ASSIGN,Service in Progress,"1901 E NORTH AV, MILWAUKEE, WI","{'lat': 43.059849, 'lng': -87.886724}",
695,182610745-Advised,182610745,2018-09-18 09:44:15,"3103 S 11TH ST,MKE",6,TRAFFIC STOP,Advised,"3103 S 11TH ST, MILWAUKEE, WI","{'lat': 42.988234, 'lng': -87.926514}",
696,182610576-Advised,182610576,2018-09-18 09:43:58,"9622 W FOND DU LAC AV,MKE",4,TRBL W/SUBJ,Advised,"9622 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.133658, 'lng': -88.031546}",
697,182610740-Service in Progress,182610740,2018-09-18 09:43:04,"4224 W RUBY AV,MKE",7,POLICE ADMIN,Service in Progress,"4224 W RUBY AV, MILWAUKEE, WI","{'lat': 43.099485, 'lng': -87.965968}",
698,182610735-Advised,182610735,2018-09-18 09:40:56,1808 W HOWARD AV,6,TRAFFIC STOP,Advised,"1808 W HOWARD AV, MILWAUKEE, WI","{'lat': 42.974145, 'lng': -87.936722}",
699,182610732-Service in Progress,182610732,2018-09-18 09:40:16,"4715 W VLIET ST,MKE",3,RETURN STATION,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
700,182610726-Advised,182610726,2018-09-18 09:39:09,"6400 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"6400 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.090304, 'lng': -87.99216}",
701,182610723-Advised,182610723,2018-09-18 09:38:45,"5211 W WASHINGTON BL,MKE",3,WELFARE CITIZEN,Advised,"5211 W WASHINGTBL, MILWAUKEE, WI","{'lat': 43.05259, 'lng': -87.979164}",
702,182610722-Assignment Completed,182610722,2018-09-18 09:35:41,"8045 N 76TH ST,MKE",4,FOLLOW UP,Assignment Completed,"8045 N 76TH ST, MILWAUKEE, WI","{'lat': 43.164193, 'lng': -88.005247}",
703,182610713-To be Filed,182610713,2018-09-18 09:29:36,"2329 S 5TH PL,MKE",2,FOLLOW UP,To be Filed,"2329 S 5TH PL, MILWAUKEE, WI","{'lat': 43.002079, 'lng': -87.918046}",
704,182610679-Unable to Locate Complainant,182610679,2018-09-18 09:26:52,"3227 N HUMBOLDT BL,MKE",5,ENTRY,Unable to Locate Complainant,"3227 N HUMBOLDT BL, MILWAUKEE, WI","{'lat': 43.077118, 'lng': -87.898036}",
705,182610693-Unable to Locate Complainant,182610693,2018-09-18 09:22:32,"5952 N 84TH ST,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant,"5952 N 84TH ST, MILWAUKEE, WI","{'lat': 43.126215, 'lng': -88.015448}",
706,182610690-City Citation(s) Issued,182610690,2018-09-18 09:16:40,"1127 W GREENFIELD AV,MKE",2,SUBJ STOP,City Citation(s) Issued,"1127 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016735, 'lng': -87.926187}",
707,182610649-Filed Driver Exchange Report,182610649,2018-09-18 08:54:43,"W KILBOURN AV / N PLANKINTON AV,MKE",1,ACC PDO,Filed Driver Exchange Report,"W KILBOURN AVE & N PLANKINTAV, MILWAUKEE, WI","{'lat': 43.040818, 'lng': -87.913021}",
708,182610739-Service in Progress,182610739,2018-09-18 09:46:13,"S 9TH ST / W SCOTT ST,MKE",2,BATTERY DV,Service in Progress,"S 9TH ST & W SCOTT ST, MILWAUKEE, WI","{'lat': 43.019106, 'lng': -87.92253}",
709,182610752-Advised,182610752,2018-09-18 09:46:07,1912 W HOWARD AV,6,TS TARGETED,Advised,"1912 W HOWARD AV, MILWAUKEE, WI","{'lat': 42.974155, 'lng': -87.938076}",
710,182610751-Service in Progress,182610751,2018-09-18 09:45:56,"428 N 31ST ST,MKE",3,HOME VISIT DV,Service in Progress,"428 N 31ST ST, MILWAUKEE, WI","{'lat': 43.035481, 'lng': -87.952363}",
711,182610645-Service in Progress,182610645,2018-09-18 09:45:33,"3105 N HOLTON ST,MKE",5,TRBL W/SUBJ,Service in Progress,"3105 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
712,182610662-To be Filed,182610662,2018-09-18 09:04:39,"170 S 1ST ST,MKE",1,GRAFFITI,To be Filed,"170 S 1ST ST, MILWAUKEE, WI","{'lat': 43.029657, 'lng': -87.910462}",
713,182610768-Service in Progress,182610768,2018-09-18 09:53:21,"814 W WISCONSIN AV,MKE",1,POLICE ADMIN,Service in Progress,"814 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039511, 'lng': -87.922286}",
714,182610760-Service in Progress,182610760,2018-09-18 09:52:41,"N 76TH ST / W CENTER ST,MKE",7,BATTERY,Service in Progress,"N 76TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.068044, 'lng': -88.007443}",
715,182610763-Assignment Completed,182610763,2018-09-18 09:51:55,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed,"4115 N 56TH ST,MILWAUKEE","{'lat': 43.091323, 'lng': -87.984621}",
716,182610756-Service in Progress,182610756,2018-09-18 09:51:12,"S 16TH ST / W MORGAN AV,MKE",6,ACC PDO,Service in Progress,"S 16TH ST & W MORGAN AV, MILWAUKEE, WI","{'lat': 42.981091, 'lng': -87.933917}",
717,182610753-Advised,182610753,2018-09-18 09:51:01,"S 1ST ST / E MAPLE ST,MKE",2,INJ PERSON/SICK,Advised,"S 1ST ST & E MAPLE ST, MILWAUKEE, WI","{'lat': 43.01106, 'lng': -87.911139}",
718,182610645-Unable to Locate Complainant,182610645,2018-09-18 09:45:33,"3105 N HOLTON ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"3105 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
719,182610740-Assignment Completed,182610740,2018-09-18 09:43:04,"4224 W RUBY AV,MKE",7,POLICE ADMIN,Assignment Completed,"4224 W RUBY AV, MILWAUKEE, WI","{'lat': 43.099485, 'lng': -87.965968}",
720,182610719-Assignment Completed,182610719,2018-09-18 09:32:58,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
721,182610727-Service in Progress,182610727,2018-09-18 09:59:24,"1419 S 7TH ST,MKE",2,CALL FOR POLICE,Service in Progress,"1419 S 7TH ST, MILWAUKEE, WI","{'lat': 43.016563, 'lng': -87.920051}",
722,182610771-Service in Progress,182610771,2018-09-18 09:58:54,"2311 N PROSPECT AV,MKE",1,THEFT,Service in Progress,"2311 N PROSPECT AV, MILWAUKEE, WI","{'lat': 43.060923, 'lng': -87.883525}",
723,182610782-Service in Progress,182610782,2018-09-18 09:58:51,"814 W WISCONSIN AV,MKE",1,SPECIAL ASSIGN,Service in Progress,"814 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039511, 'lng': -87.922286}",
724,182610658-Service in Progress,182610658,2018-09-18 09:58:33,"7312 N GRANVILLE RD,MKE",4,TRBL W/JUV,Service in Progress,"7312 N GRANVILLE RD, MILWAUKEE, WI","{'lat': 43.151729, 'lng': -88.02703}",
725,182610777-Service in Progress,182610777,2018-09-18 09:57:42,"W FOND DU LAC AV / W MC KINLEY AV,MKE",5,ACC PDO,Service in Progress,"W FOND DU LAC AVE & W MC KINLEY AV, MILWAUKEE, WI","{'lat': 43.089769, 'lng': -87.976092}",
726,182610779-Assignment Completed,182610779,2018-09-18 09:57:25,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
727,182610770-Advised,182610770,2018-09-18 09:56:51,"4247 N 16TH ST,MKE",5,THEFT,Advised,"4247 N 16TH ST, MILWAUKEE, WI","{'lat': 43.094881, 'lng': -87.930876}",
728,182610729-Advised/Referral,182610729,2018-09-18 09:55:51,"918 W GREENFIELD AV,MKE",2,WELFARE CITIZEN,Advised/Referral,"918 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.01732, 'lng': -87.923101}",
729,182610711-Assignment Completed,182610711,2018-09-18 09:29:02,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
730,182610681-Assignment Completed,182610681,2018-09-18 09:12:10,"6000 N TEUTONIA AV,MKE",4,PATROL,Assignment Completed,"6000 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.128012, 'lng': -87.949265}",
731,182610580-To be Filed,182610580,2018-09-18 09:04:28,"N 76TH ST / W MILL RD,MKE",4,ACC PDO,To be Filed,"N 76TH ST & W MILL RD,MILWAUKEE","{'lat': 43.133158, 'lng': -88.005806}",
732,182610784-Unable to Locate Complainant,182610784,2018-09-18 10:02:55,"2862 N 21ST ST,MKE",5,FAMILY TROUBLE,Unable to Locate Complainant,"2862 N 21ST ST, MILWAUKEE, WI","{'lat': 43.070974, 'lng': -87.938232}",
733,182610790-Service in Progress,182610790,2018-09-18 10:01:34,"6600 W MORGAN AV,MKE",6,TRBL W/JUV,Service in Progress,"6600 W MORGAN AV, MILWAUKEE, WI","{'lat': 42.980949, 'lng': -87.995345}",
734,182610786-Service in Progress,182610786,2018-09-18 10:00:21,"N 76TH ST / W ACACIA ST,MKE",4,SUBJ STOP,Service in Progress,"N 76TH ST & W ACACIA ST, MILWAUKEE, WI","{'lat': 43.137774, 'lng': -88.00558}",
735,182610733-Unable to Locate Complainant,182610733,2018-09-18 10:00:03,"S 27TH ST / W MORGAN AV,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant,"S 27TH ST & W MORGAN AV, MILWAUKEE, WI","{'lat': 42.981263, 'lng': -87.948253}",
736,182610631-Advised,182610631,2018-09-18 09:08:24,"2207 S 16TH ST,MKE",2,TRBL W/SUBJ-DV,Advised,"2207 S 16TH ST, MILWAUKEE, WI","{'lat': 43.004489, 'lng': -87.93355}",
737,182610796-Service in Progress,182610796,2018-09-18 10:09:55,"N PROSPECT AV / E NORTH AV,MKE",1,WELFARE CITIZEN,Service in Progress,"N PROSPECT AVE & E NORTH AV, MILWAUKEE, WI","{'lat': 43.060111, 'lng': -87.883763}",
738,182610801-Service in Progress,182610801,2018-09-18 10:08:40,"6735 W BRADLEY RD,MKE",4,DEAD ON ENTRY,Service in Progress,"6735 W BRADLEY RD, MILWAUKEE, WI","{'lat': 43.161941, 'lng': -87.993878}",
739,182610800-Service in Progress,182610800,2018-09-18 10:06:50,"3619 N 12TH ST,MKE",5,SUBJ WANTED,Service in Progress,"3619 N 12TH ST,MILWAUKEE","{'lat': 43.083823, 'lng': -87.926269}",
740,182610799-Service in Progress,182610799,2018-09-18 10:06:26,"749 W STATE ST,MKE",1,MED RUN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
741,182610785-Service in Progress,182610785,2018-09-18 10:05:47,"N SERVITE DR / W DEAN RD,MKE",4,BATTERY,Service in Progress,"N SERVITE DR & W DEAN RD, MILWAUKEE, WI","{'lat': 43.171582, 'lng': -88.007159}",
742,182610504-Advised,182610504,2018-09-18 10:05:20,"742 S 26TH ST,MKE",2,PROPERTY PICKUP,Advised,"742 S 26TH ST,MILWAUKEE","{'lat': 43.023168, 'lng': -87.945915}",
743,182610732-Assignment Completed,182610732,2018-09-18 09:40:16,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
744,182610708-Assignment Completed,182610708,2018-09-18 09:27:36,"619 W WALNUT ST,MKE",5,PROPERTY PICKUP,Assignment Completed,"619 W WALNUT ST,MILWAUKEE","{'lat': 43.051849, 'lng': -87.919324}",
745,182610808-Advised,182610808,2018-09-18 10:14:27,"8500 W FLORIST AV,MKE",4,TRBL W/JUV,Advised,"8500 W FLORIST AV, MILWAUKEE, WI","{'lat': 43.126987, 'lng': -88.016947}",
746,182610807-Service in Progress,182610807,2018-09-18 10:14:20,"6676 W APPLETON AV,MKE",7,TRAFFIC STOP,Service in Progress,"6676 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
747,182610804-Advised,182610804,2018-09-18 10:12:17,"800 W JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised,"800 W JUNEAU AV, MILWAUKEE, WI","{'lat': 43.046119, 'lng': -87.921475}",
748,182610727-Unable to Locate Complainant,182610727,2018-09-18 09:59:24,"1419 S 7TH ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant,"1419 S 7TH ST, MILWAUKEE, WI","{'lat': 43.016563, 'lng': -87.920051}",
749,182610658-Unable to Locate Complainant,182610658,2018-09-18 09:58:33,"7312 N GRANVILLE RD,MKE",4,TRBL W/JUV,Unable to Locate Complainant,"7312 N GRANVILLE RD, MILWAUKEE, WI","{'lat': 43.151729, 'lng': -88.02703}",
750,182610817-Service in Progress,182610817,2018-09-18 10:19:47,"300 W MICHIGAN ST,MKE",1,ROBBERY ST ARM,Service in Progress,"300 W MICHIGAN ST,MILWAUKEE","{'lat': 43.037739, 'lng': -87.914674}",
751,182610813-Assignment Completed,182610813,2018-09-18 10:19:41,"N 92ND ST / W MARION ST,MKE",7,MEET GOVT AGENCY,Assignment Completed,"N 92ND ST & W MARIST,MILWAUKEE","{'lat': 43.084187, 'lng': -88.027677}",
752,182610822-Service in Progress,182610822,2018-09-18 10:19:14,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
753,182610805-Service in Progress,182610805,2018-09-18 10:18:35,"3461 N 77TH ST,MKE",7,SUSP PERS/AUTO,Service in Progress,"3461 N 77TH ST, MILWAUKEE, WI","{'lat': 43.081842, 'lng': -88.008849}",
754,182610816-Assignment Completed,182610816,2018-09-18 10:18:25,"3537 N 23RD ST,MKE",5,FIRE,Assignment Completed,"3537 N 23RD ST, MILWAUKEE, WI","{'lat': 43.083251, 'lng': -87.941299}",
755,182610812-Assignment Completed,182610812,2018-09-18 10:16:12,"3500 W PARK HILL AV,MKE",3,PATROL,Assignment Completed,"3500 W PARK HILL AV, MILWAUKEE, WI","{'lat': 43.032814, 'lng': -87.957999}",
756,182610692-Advised,182610692,2018-09-18 10:15:01,"2158 S 21ST ST,MKE",2,TRBL W/SUBJ,Advised,"2158 S 21ST ST, MILWAUKEE, WI","{'lat': 43.005289, 'lng': -87.939306}",
757,182610807-Advised,182610807,2018-09-18 10:14:20,"6676 W APPLETON AV,MKE",7,TRAFFIC STOP,Advised,"6676 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
758,182610785-Unable to Locate Complainant,182610785,2018-09-18 10:05:47,"N SERVITE DR / W DEAN RD,MKE",4,BATTERY,Unable to Locate Complainant,"N SERVITE DR & W DEAN RD, MILWAUKEE, WI","{'lat': 43.171582, 'lng': -88.007159}",
759,182610777-Assignment Completed,182610777,2018-09-18 09:57:42,"W FOND DU LAC AV / W MC KINLEY AV,MKE",5,ACC PDO,Assignment Completed,"W FOND DU LAC AVE & W MC KINLEY AV, MILWAUKEE, WI","{'lat': 43.089769, 'lng': -87.976092}",
760,182610760-Assignment Completed,182610760,2018-09-18 09:52:41,"N 76TH ST / W CENTER ST,MKE",7,TRBL W/SUBJ,Assignment Completed,"N 76TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.068044, 'lng': -88.007443}",
761,182610739-Advised/Referral,182610739,2018-09-18 09:46:13,"S 9TH ST / W SCOTT ST,MKE",2,BATTERY DV,Advised/Referral,"S 9TH ST & W SCOTT ST, MILWAUKEE, WI","{'lat': 43.019106, 'lng': -87.92253}",
762,182610716-Assignment Completed,182610716,2018-09-18 09:31:02,"3500 W FOND DU LAC AV,MKE",7,PARK AND WALK,Assignment Completed,"3500 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.075661, 'lng': -87.957466}",
763,182610702-To be Filed,182610702,2018-09-18 09:23:34,"3939 W HIGHLAND BL,MKE",3,ACC UNKN INJ,To be Filed,"3939 W HIGHLAND BL, MILWAUKEE, WI","{'lat': 43.043915, 'lng': -87.961803}",
764,182610827-Service in Progress,182610827,2018-09-18 10:24:40,"2237 N 38TH ST,MKE",3,BATTERY,Service in Progress,"2237 N 38TH ST, MILWAUKEE, WI","{'lat': 43.060078, 'lng': -87.961361}",
765,182610824-Service in Progress,182610824,2018-09-18 10:28:57,"3406 N 92ND ST,MKE",7,WELFARE CITIZEN,Service in Progress,"3406 N 92ND ST, MILWAUKEE, WI","{'lat': 43.080807, 'lng': -88.027159}",
766,182610821-Service in Progress,182610821,2018-09-18 10:28:50,"E OGDEN AV / N VAN BUREN ST,MKE",1,WELFARE CITIZEN,Service in Progress,"E OGDEN AVE & N VAN BUREN ST, MILWAUKEE, WI","{'lat': 43.048144, 'lng': -87.903475}",
767,182610834-Service in Progress,182610834,2018-09-18 10:28:10,"250 E KILBOURN AV,MKE",1,FOLLOW UP,Service in Progress,"250 E KILBOURN AV, MILWAUKEE, WI","{'lat': 43.042947, 'lng': -87.909026}",
