,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
431,182600402-Assignment Completed,182600402,2018-09-17 06:30:30,"6001 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"6001 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089523, 'lng': -87.987549}",
432,182600400-Assignment Completed,182600400,2018-09-17 06:28:23,"N SUMMIT AV / E IVANHOE PL,MKE",1,PARK AND WALK,Assignment Completed,"N SUMMIT AVE & E IVANHOE PL, MILWAUKEE, WI","{'lat': 43.058896, 'lng': -87.883274}",
433,182600415-Service in Progress,182600415,2018-09-17 06:38:59,"7600 W MELVINA ST,MKE",7,FOLLOW UP,Service in Progress,"7600 W MELVINA ST, MILWAUKEE, WI","{'lat': 43.0882, 'lng': -88.007611}",
434,182600414-Service in Progress,182600414,2018-09-17 06:38:56,"3500 N FRATNEY ST,MKE",5,PATROL,Service in Progress,"3500 N FRATNEY ST, MILWAUKEE, WI","{'lat': 43.081853, 'lng': -87.901252}",
435,182600413-Advised,182600413,2018-09-17 06:38:50,"131 W LAYTON AV,MKE",6,TRAFFIC STOP,Advised,"131 W LAYTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
436,182600410-Service in Progress,182600410,2018-09-17 06:37:38,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
437,182600407-Service in Progress,182600407,2018-09-17 06:37:24,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
438,182600425-Assignment Completed,182600425,2018-09-17 06:44:19,"S 26TH ST / W ORCHARD ST,MKE",2,SHOOTING,Assignment Completed,"S 26TH ST & W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015992, 'lng': -87.94641}",
439,182600421-Service in Progress,182600421,2018-09-17 06:42:29,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
440,182600420-Service in Progress,182600420,2018-09-17 06:41:37,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
441,182600418-Service in Progress,182600418,2018-09-17 06:41:23,"300 E ERIE ST,MKE",1,PARK AND WALK,Service in Progress,"300 E ERIE ST, MILWAUKEE, WI","{'lat': 43.030934, 'lng': -87.906897}",
442,182600410-Assignment Completed,182600410,2018-09-17 06:37:38,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
443,182600386-Assignment Completed,182600386,2018-09-17 06:46:27,"6763 N 52ND ST,MKE",4,WELFARE CITIZEN,Assignment Completed,"6763 N 52ND ST, MILWAUKEE, WI","{'lat': 43.140758, 'lng': -87.977207}",
444,182600427-Service in Progress,182600427,2018-09-17 06:45:07,"6680 N TEUTONIA AV,MKE",4,SPECIAL ASSIGN,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
445,182600418-Assignment Completed,182600418,2018-09-17 06:41:23,"300 E ERIE ST,MKE",1,PARK AND WALK,Assignment Completed,"300 E ERIE ST, MILWAUKEE, WI","{'lat': 43.030934, 'lng': -87.906897}",
446,182600429-Service in Progress,182600429,2018-09-17 06:54:37,"3380 N 39TH ST,MKE",7,FAMILY TROUBLE,Service in Progress,"3380 N 39TH ST, MILWAUKEE, WI","{'lat': 43.080854, 'lng': -87.961756}",
447,182600414-Assignment Completed,182600414,2018-09-17 06:38:56,"3500 N FRATNEY ST,MKE",5,PATROL,Assignment Completed,"3500 N FRATNEY ST, MILWAUKEE, WI","{'lat': 43.081853, 'lng': -87.901252}",
448,182600392-Assignment Completed,182600392,2018-09-17 06:18:15,"749 W STATE ST,MKE",1,CITIZEN CONVEY,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
449,182600439-Assignment Completed,182600439,2018-09-17 06:58:54,"N 60TH ST / W VLIET ST,MKE",3,PATROL,Assignment Completed,"N 60TH ST & W VLIET ST, MILWAUKEE, WI","{'lat': 43.049987, 'lng': -87.987551}",
450,182600386-Advised,182600386,2018-09-17 06:46:27,"6763 N 52ND ST,MKE",4,WELFARE CITIZEN,Advised,"6763 N 52ND ST, MILWAUKEE, WI","{'lat': 43.140758, 'lng': -87.977207}",
451,182600425-Advised/Referral,182600425,2018-09-17 06:44:19,"S 26TH ST / W ORCHARD ST,MKE",2,SHOOTING,Advised/Referral,"S 26TH ST & W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015992, 'lng': -87.94641}",
452,182600421-Assignment Completed,182600421,2018-09-17 06:42:29,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
453,182600442-Assignment Completed,182600442,2018-09-17 07:02:21,"2200 W GARFIELD AV,MKE",3,PARK AND WALK,Assignment Completed,"2200 W GARFIELD AV, MILWAUKEE, WI","{'lat': 43.05897, 'lng': -87.940055}",
454,182600441-Service in Progress,182600441,2018-09-17 07:02:20,"W APPLETON AV / W HAMPTON AV,MKE",7,RECKLESS VEHICLE,Service in Progress,"W APPLETAV & W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
455,182600450-Unable to Locate Complainant,182600450,2018-09-17 07:08:09,"149 N 27TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant,"149 N 27TH ST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
456,182600451-Service in Progress,182600451,2018-09-17 07:08:07,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
457,182600437-Service in Progress,182600437,2018-09-17 07:07:44,"N 76TH ST / W GOOD HOPE RD,MKE",4,INJ PERSON/SICK,Service in Progress,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
458,182600408-Advised,182600408,2018-09-17 07:06:33,"1420 W CENTER ST,MKE",5,TRBL W/SUBJ,Advised,"1420 W CENTER ST, MILWAUKEE, WI","{'lat': 43.067842, 'lng': -87.929867}",
459,182600415-Assignment Completed,182600415,2018-09-17 06:38:59,"7600 W MELVINA ST,MKE",7,FOLLOW UP,Assignment Completed,"7600 W MELVINA ST, MILWAUKEE, WI","{'lat': 43.0882, 'lng': -88.007611}",
460,182600407-Assignment Completed,182600407,2018-09-17 06:37:24,"2333 N 49TH ST,MKE",3,REPORTS,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
461,182600461-Advised,182600461,2018-09-17 07:13:45,"1647 N ASTOR ST,MKE",1,TRBL W/SUBJ,Advised,"1647 N ASTOR ST, MILWAUKEE, WI","{'lat': 43.051579, 'lng': -87.899937}",
462,182600457-Service in Progress,182600457,2018-09-17 07:11:39,"924 E LYON ST,MKE",1,CALL FOR POLICE,Service in Progress,"924 E LYST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
463,182600455-Service in Progress,182600455,2018-09-17 07:11:23,"W PARNELL AV / W RAMSEY AV,MKE",6,ACC UNKN INJ,Service in Progress,"W PARNELL AVE & W RAMSEY AV, MILWAUKEE, WI","{'lat': 42.93859, 'lng': -87.962921}",
464,182600452-Service in Progress,182600452,2018-09-17 07:10:34,"W PARNELL AV / S MADELINE AV,MKE",6,ACC UNKN INJ,Service in Progress,"W PARNELL AVE & S MADELINE AV, MILWAUKEE, WI","{'lat': 42.940553, 'lng': -87.961804}",
465,182600431-Service in Progress,182600431,2018-09-17 07:16:21,"1212 S 30TH ST,MKE",2,TRBL W/SUBJ,Service in Progress,"1212 S 30TH ST, MILWAUKEE, WI","{'lat': 43.018671, 'lng': -87.951058}",
466,182600434-Service in Progress,182600434,2018-09-17 07:15:30,"1840 N FARWELL AV,MKE",1,THEFT,Service in Progress,"1840 N FARWELL AV, MILWAUKEE, WI","{'lat': 43.054584, 'lng': -87.890204}",
467,182600453-Service in Progress,182600453,2018-09-17 07:23:54,"9629 W HAMPTON AV,MKE",4,ACC UNKN INJ,Service in Progress,"9629 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
468,182600477-Service in Progress,182600477,2018-09-17 07:23:37,"S 27TH ST / W LINCOLN AV,MKE",2,TRAFFIC HAZARD,Service in Progress,"S 27TH ST & W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003166, 'lng': -87.948059}",
469,182600478-Service in Progress,182600478,2018-09-17 07:23:24,"1547 N 14TH ST,MKE",3,SCHL MONITORING,Service in Progress,"1547 N 14TH ST, MILWAUKEE, WI","{'lat': 43.050626, 'lng': -87.930618}",
470,182600475-Service in Progress,182600475,2018-09-17 07:23:21,"W HADLEY ST / N TEUTONIA AV,MKE",5,SOLICITING,Service in Progress,"W HADLEY ST & N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.069528, 'lng': -87.929835}",
471,182600473-Service in Progress,182600473,2018-09-17 07:21:33,"2303 W NATIONAL AV,MKE",2,DRUG DEALING,Service in Progress,"2303 W NATIONAL AV,MILWAUKEE","{'lat': 43.022239, 'lng': -87.942357}",
472,182600441-Unable to Locate Complainant,182600441,2018-09-17 07:02:20,"W APPLETON AV / W HAMPTON AV,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant,"W APPLETAV & W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
473,182600429-Advised,182600429,2018-09-17 06:54:37,"3380 N 39TH ST,MKE",7,FAMILY TROUBLE,Advised,"3380 N 39TH ST, MILWAUKEE, WI","{'lat': 43.080854, 'lng': -87.961756}",
474,182600427-Assignment Completed,182600427,2018-09-17 06:45:07,"6680 N TEUTONIA AV,MKE",4,SPECIAL ASSIGN,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
475,182600420-To be Filed,182600420,2018-09-17 06:41:37,"3006 S 27TH ST,MKE",6,ASSIGNMENT,To be Filed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
476,182600405-Assignment Completed,182600405,2018-09-17 06:34:26,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
477,182600485-Service in Progress,182600485,2018-09-17 07:29:53,"2520 W MEINECKE AV,MKE",3,SUBJ WITH WEAPON,Service in Progress,"2520 W MEINECKE AV, MILWAUKEE, WI","{'lat': 43.06255, 'lng': -87.945628}",
478,182600486-Service in Progress,182600486,2018-09-17 07:29:40,"805 E MASON ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"805 E MASST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
479,182600474-Service in Progress,182600474,2018-09-17 07:28:41,"4965 S 20TH ST,MKE",6,TRBL W/JUV,Service in Progress,"4965 S 20TH ST, MILWAUKEE, WI","{'lat': 42.953666, 'lng': -87.940685}",
480,182600481-Service in Progress,182600481,2018-09-17 07:28:28,"433 W ST PAUL AV,MKE",1,THEFT,Service in Progress,"433 W ST PAUL AV,MILWAUKEE","{'lat': 43.034556, 'lng': -87.922107}",
481,182600465-Service in Progress,182600465,2018-09-17 07:27:44,"3825 W MILL RD,MKE",4,ACC PI,Service in Progress,"3825 W MILL RD, MILWAUKEE, WI","{'lat': 43.133424, 'lng': -87.960293}",
482,182600437-Advised,182600437,2018-09-17 07:07:44,"N 76TH ST / W GOOD HOPE RD,MKE",4,INJ PERSON/SICK,Advised,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
483,182600359-To be Filed,182600359,2018-09-17 06:32:31,"5714 N 98TH ST,MKE",4,ENTRY AUTOS,To be Filed,"5714 N 98TH ST, MILWAUKEE, WI","{'lat': 43.121663, 'lng': -88.034058}",
484,182600463-Advised,182600463,2018-09-17 07:34:35,"4979 N 108TH ST,MKE",4,ENTRY AUTOS,Advised,"4979 N 108TH ST, MILWAUKEE, WI","{'lat': 43.108507, 'lng': -88.04736}",
485,182600489-Assignment Completed,182600489,2018-09-17 07:34:30,"S 43RD ST / W CLEVELAND AV,MKE",6,TRAFFIC HAZARD,Assignment Completed,"S 43RD ST & W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995655, 'lng': -87.967807}",
486,182600432-To be Filed,182600432,2018-09-17 07:30:32,"12024 W LANGLADE ST,MKE",4,ENTRY AUTOS,To be Filed,"12024 W LANGLADE ST, MILWAUKEE, WI","{'lat': 43.127529, 'lng': -88.06228}",
487,182600483-To be Filed,182600483,2018-09-17 07:30:25,"3832 N 3RD ST,MKE",5,INJ PERSON/SICK,To be Filed,"3832 N 3RD ST, MILWAUKEE, WI","{'lat': 43.086276, 'lng': -87.912057}",
488,182600477-Assignment Completed,182600477,2018-09-17 07:23:37,"S 27TH ST / W LINCOLN AV,MKE",2,TRAFFIC HAZARD,Assignment Completed,"S 27TH ST & W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003166, 'lng': -87.948059}",
489,182600475-Unable to Locate Complainant,182600475,2018-09-17 07:23:21,"W HADLEY ST / N TEUTONIA AV,MKE",5,SOLICITING,Unable to Locate Complainant,"W HADLEY ST & N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.069528, 'lng': -87.929835}",
490,182600473-Unable to Locate Complainant,182600473,2018-09-17 07:21:33,"2303 W NATIONAL AV,MKE",2,DRUG DEALING,Unable to Locate Complainant,"2303 W NATIONAL AV,MILWAUKEE","{'lat': 43.022239, 'lng': -87.942357}",
491,182600431-Assignment Completed,182600431,2018-09-17 07:16:21,"1212 S 30TH ST,MKE",2,TRBL W/SUBJ,Assignment Completed,"1212 S 30TH ST, MILWAUKEE, WI","{'lat': 43.018671, 'lng': -87.951058}",
492,182600451-Assignment Completed,182600451,2018-09-17 07:08:07,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
493,182600501-Service in Progress,182600501,2018-09-17 07:38:32,"2454 N 56TH ST,MKE",3,FOLLOW UP,Service in Progress,"2454 N 56TH ST, MILWAUKEE, WI","{'lat': 43.063699, 'lng': -87.982609}",
494,182600491-Service in Progress,182600491,2018-09-17 07:38:07,"N SHERMAN BL / W RUBY AV,MKE",7,ACC PI,Service in Progress,"N SHERMAN BL & W RUBY AV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
495,182600499-Service in Progress,182600499,2018-09-17 07:37:38,"215 N 35TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"215 N 35TH ST, MILWAUKEE, WI","{'lat': 43.033172, 'lng': -87.958031}",
496,182600497-Advised,182600497,2018-09-17 07:37:10,"S 29TH ST / W FOREST HOME AV,MKE",2,TRAFFIC STOP,Advised,"S 29TH ST & W FOREST HOME AV, MILWAUKEE, WI","{'lat': 42.999361, 'lng': -87.950586}",
497,182600457-Assignment Completed,182600457,2018-09-17 07:11:39,"924 E LYON ST,MKE",1,CALL FOR POLICE,Assignment Completed,"924 E LYST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
498,182600513-Assignment Completed,182600513,2018-09-17 07:44:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
499,182600509-Service in Progress,182600509,2018-09-17 07:43:50,"1000 W CHERRY ST,MKE",5,ACC PDO,Service in Progress,"1000 W CHERRY ST, MILWAUKEE, WI","{'lat': 43.050331, 'lng': -87.924452}",
500,182600505-Service in Progress,182600505,2018-09-17 07:42:16,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
501,182600502-Service in Progress,182600502,2018-09-17 07:40:01,"4715 W VLIET ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
502,182600481-Assignment Completed,182600481,2018-09-17 07:28:28,"433 W ST PAUL AV,MKE",1,THEFT,Assignment Completed,"433 W ST PAUL AV,MILWAUKEE","{'lat': 43.034556, 'lng': -87.922107}",
503,182600465-Assignment Completed,182600465,2018-09-17 07:27:44,"3825 W MILL RD,MKE",4,ACC PI,Assignment Completed,"3825 W MILL RD, MILWAUKEE, WI","{'lat': 43.133424, 'lng': -87.960293}",
504,182600506-Open Investigation,182600506,2018-09-17 07:49:56,"5272 S 14TH ST,MKE",6,ENTRY AUTOS,Open Investigation,"5272 S 14TH ST, MILWAUKEE, WI","{'lat': 42.948688, 'lng': -87.930231}",
505,182600517-Service in Progress,182600517,2018-09-17 07:49:15,"W STATE ST / N 6TH ST,MKE",1,ACC PDO,Service in Progress,"W STATE ST & N 6TH ST, MILWAUKEE, WI","{'lat': 43.043261, 'lng': -87.955198}",
506,182600516-Assignment Completed,182600516,2018-09-17 07:47:12,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
507,182600512-Service in Progress,182600512,2018-09-17 07:45:53,"N 6TH ST / W KEEFE AV,MKE",5,ACC PI,Service in Progress,"N 6TH ST & W KEEFE AV, MILWAUKEE, WI","{'lat': 43.080781, 'lng': -87.918483}",
508,182600449-Advised,182600449,2018-09-17 07:45:16,"2635 S 11TH ST,MKE",2,ENTRY AUTOS,Advised,"2635 S 11TH ST, MILWAUKEE, WI","{'lat': 42.99684, 'lng': -87.926415}",
509,182600514-Service in Progress,182600514,2018-09-17 07:54:58,"1715 N 37TH ST,MKE",3,ENTRY,Service in Progress,"1715 N 37TH ST, MILWAUKEE, WI","{'lat': 43.052815, 'lng': -87.960465}",
510,182600524-Service in Progress,182600524,2018-09-17 07:53:21,"S 32ND ST / W BURNHAM ST,MKE",2,ACC PDO,Service in Progress,"S 32ND ST & W BURNHAM ST,MILWAUKEE","{'lat': 43.010331, 'lng': -87.954064}",
511,182600523-Service in Progress,182600523,2018-09-17 07:51:25,"901 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"901 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
512,182600522-Assignment Completed,182600522,2018-09-17 07:50:57,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
513,182600521-Assignment Completed,182600521,2018-09-17 07:50:42,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
514,182600520-Service in Progress,182600520,2018-09-17 07:50:28,"749 W STATE ST,MKE",1,MAIL RUN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
515,182600444-Advised,182600444,2018-09-17 07:50:25,"1432 W CLAYTON CREST AV,MKE",6,ENTRY AUTOS,Advised,"1432 W CLAYTCREST AV, MILWAUKEE, WI","{'lat': 42.939489, 'lng': -87.931116}",
516,182600532-Service in Progress,182600532,2018-09-17 07:57:38,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
517,182600529-Service in Progress,182600529,2018-09-17 07:56:23,"215 N 35TH ST,MKE",3,POLICE ADMIN,Service in Progress,"215 N 35TH ST, MILWAUKEE, WI","{'lat': 43.033172, 'lng': -87.958031}",
518,182600528-Service in Progress,182600528,2018-09-17 07:55:27,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
519,182600453-To be Filed,182600453,2018-09-17 07:23:54,"9629 W HAMPTON AV,MKE",4,ACC UNKN INJ,To be Filed,"9629 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
520,182600488-Service in Progress,182600488,2018-09-17 08:04:57,"S 11TH ST / W ROGERS ST,MKE",2,IND EXPOSURE,Service in Progress,"S 11TH ST & W ROGERS ST, MILWAUKEE, WI","{'lat': 43.008292, 'lng': -87.925658}",
521,182600496-Assignment Completed,182600496,2018-09-17 08:04:56,"2920 N 4TH ST,MKE",5,CITIZEN CONVEY,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
522,182600550-Service in Progress,182600550,2018-09-17 08:04:32,"2920 N 4TH ST,MKE",5,RETURN STATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
523,182600538-Service in Progress,182600538,2018-09-17 08:04:01,"2902 N 1ST ST,MKE",5,WELFARE CITIZEN,Service in Progress,"2902 N 1ST ST, MILWAUKEE, WI","{'lat': 43.071291, 'lng': -87.910512}",
524,182600519-Unable to Locate Complainant,182600519,2018-09-17 08:03:07,"4262 N 24TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"4262 N 24TH ST, MILWAUKEE, WI","{'lat': 43.093359, 'lng': -87.941771}",
525,182600541-Service in Progress,182600541,2018-09-17 08:02:58,"4880 N EVANS ST,MKE",7,ENTRY,Service in Progress,"4880 N EVANS ST, MILWAUKEE, WI","{'lat': 43.106761, 'lng': -88.011194}",
526,182600546-Service in Progress,182600546,2018-09-17 08:02:41,"949 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
527,182600535-Unable to Locate Complainant,182600535,2018-09-17 08:02:36,"8247 N 107TH ST,MKE",4,FAMILY TROUBLE,Unable to Locate Complainant,"8247 N 107TH ST, MILWAUKEE, WI","{'lat': 43.167595, 'lng': -88.045799}",
528,182600537-Unable to Locate Complainant,182600537,2018-09-17 08:01:38,"4993 W BURLEIGH ST,MKE",7,FIGHT,Unable to Locate Complainant,"4993 W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.075117, 'lng': -87.976285}",
529,182600536-Service in Progress,182600536,2018-09-17 08:00:25,"5228 W CENTER ST,MKE",7,BATTERY DV,Service in Progress,"5228 W CENTER ST, MILWAUKEE, WI","{'lat': 43.06813, 'lng': -87.978977}",
530,182600539-Service in Progress,182600539,2018-09-17 08:00:23,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
531,182600514-Assignment Completed,182600514,2018-09-17 07:54:58,"1715 N 37TH ST,MKE",3,ENTRY,Assignment Completed,"1715 N 37TH ST, MILWAUKEE, WI","{'lat': 43.052815, 'lng': -87.960465}",
532,182600485-Assignment Completed,182600485,2018-09-17 07:29:53,"2520 W MEINECKE AV,MKE",3,SUBJ WITH WEAPON,Assignment Completed,"2520 W MEINECKE AV, MILWAUKEE, WI","{'lat': 43.06255, 'lng': -87.945628}",
533,182600478-Assignment Completed,182600478,2018-09-17 07:23:24,"1547 N 14TH ST,MKE",3,SCHL MONITORING,Assignment Completed,"1547 N 14TH ST, MILWAUKEE, WI","{'lat': 43.050626, 'lng': -87.930618}",
534,182600457-City Citation(s) Issued,182600457,2018-09-17 07:11:39,"924 E LYON ST,MKE",1,CALL FOR POLICE,City Citation(s) Issued,"924 E LYST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
535,182600452-To be Filed,182600452,2018-09-17 07:10:34,"W PARNELL AV / S MADELINE AV,MKE",6,ACC UNKN INJ,To be Filed,"W PARNELL AVE & S MADELINE AV, MILWAUKEE, WI","{'lat': 42.940553, 'lng': -87.961804}",
536,182600556-Service in Progress,182600556,2018-09-17 08:09:10,"749 W STATE ST,MKE",1,PROPERTY PICKUP,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
537,182600555-Service in Progress,182600555,2018-09-17 08:08:27,"901 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"901 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
538,182600554-Service in Progress,182600554,2018-09-17 08:07:13,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
539,182600551-Open Investigation,182600551,2018-09-17 08:06:40,"E KILBOURN AV / N CASS ST,MKE",1,ENTRY AUTOS,Open Investigation,"E KILBOURN AVE & N CASS ST, MILWAUKEE, WI","{'lat': 43.042864, 'lng': -87.901911}",
540,182600540-Service in Progress,182600540,2018-09-17 08:06:23,"6860 W APPLETON AV,MKE",7,STOLEN VEHICLE,Service in Progress,"6860 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
541,182600532-To be Filed,182600532,2018-09-17 07:57:38,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
